Year,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Region,Data Item,Domain,Domain Category,Value,CV (%)
2022,COUNTY,ARIZONA,4,SOUTHERN,80,PINAL,21,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"365,172,000",(L)
2022,COUNTY,ARIZONA,4,SOUTHERN,80,SANTA CRUZ,23,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,486,000",(L)
2022,COUNTY,ARIZONA,4,SOUTHERN,80,YUMA,27,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
2022,COUNTY,ARKANSAS,5,CENTRAL,50,CONWAY,29,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,511,000",(L)
2022,COUNTY,ARKANSAS,5,CENTRAL,50,FAULKNER,45,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,967,000",(L)
2022,COUNTY,ARKANSAS,5,CENTRAL,50,GARLAND,51,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,769,000",(L)
2022,COUNTY,ARKANSAS,5,CENTRAL,50,GRANT,53,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"871,000",(L)
2022,COUNTY,ARKANSAS,5,CENTRAL,50,HOT SPRING,59,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,335,000",(L)
2022,COUNTY,ARKANSAS,5,CENTRAL,50,PERRY,105,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,506,000",(L)
2022,COUNTY,ARKANSAS,5,CENTRAL,50,PULASKI,119,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,210,000",(L)
2022,COUNTY,ARKANSAS,5,CENTRAL,50,SALINE,125,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,569,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,ARKANSAS,1,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"328,084,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CRITTENDEN,35,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"260,727,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,CROSS,37,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"221,417,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,LEE,77,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"240,354,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,LONOKE,85,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"264,720,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,MONROE,95,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PHILLIPS,107,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"305,505,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,PRAIRIE,117,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"161,013,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,SAINT FRANCIS,123,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"203,112,000",(L)
2022,COUNTY,ARKANSAS,5,EAST CENTRAL,60,WOODRUFF,147,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,BAXTER,5,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,317,000",(L)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,CLEBURNE,23,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,884,000",(L)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,FULTON,49,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,414,000",(L)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,IZARD,65,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,485,000",(L)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,MARION,89,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"905,000",(L)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SEARCY,129,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,313,000",(L)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,SHARP,135,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,549,000",(L)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,STONE,137,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,364,000",(L)
2022,COUNTY,ARKANSAS,5,NORTH CENTRAL,20,VAN BUREN,141,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,397,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,CLAY,21,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"206,156,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,CRAIGHEAD,31,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"239,606,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,GREENE,55,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"155,230,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,INDEPENDENCE,63,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"37,113,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,JACKSON,67,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"190,922,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,LAWRENCE,75,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"148,322,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,MISSISSIPPI,93,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"460,044,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,POINSETT,111,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"262,455,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,RANDOLPH,121,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"64,406,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHEAST,30,WHITE,145,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"62,649,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,257,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHWEST,10,BOONE,9,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,153,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHWEST,10,CARROLL,15,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,358,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHWEST,10,MADISON,87,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,232,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHWEST,10,NEWTON,101,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"956,000",(L)
2022,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,555,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,BRADLEY,11,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,938,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CALHOUN,13,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"480,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLARK,19,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,019,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,CLEVELAND,25,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"885,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,COLUMBIA,27,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,622,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,DALLAS,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"148,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,NEVADA,99,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,535,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,OUACHITA,103,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"839,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTH CENTRAL,80,UNION,139,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"827,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHEAST,90,ASHLEY,3,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"96,357,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHEAST,90,CHICOT,17,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
2022,COUNTY,ARKANSAS,5,SOUTHEAST,90,DESHA,41,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"204,748,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHEAST,90,DREW,43,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"43,245,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHEAST,90,JEFFERSON,69,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"216,461,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHEAST,90,LINCOLN,79,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"151,845,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHWEST,70,HEMPSTEAD,57,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,984,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHWEST,70,HOWARD,61,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,212,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHWEST,70,LAFAYETTE,73,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"30,255,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHWEST,70,LITTLE RIVER,81,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,180,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHWEST,70,MILLER,91,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"54,771,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHWEST,70,MONTGOMERY,97,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,272,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHWEST,70,PIKE,109,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,110,000",(L)
2022,COUNTY,ARKANSAS,5,SOUTHWEST,70,SEVIER,133,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,859,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,CRAWFORD,33,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,928,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,FRANKLIN,47,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,699,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,JOHNSON,71,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,824,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,LOGAN,83,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,600,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POLK,113,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,730,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,POPE,115,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,086,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SCOTT,127,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,115,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,SEBASTIAN,131,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,711,000",(L)
2022,COUNTY,ARKANSAS,5,WEST CENTRAL,40,YELL,149,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,661,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,ALAMEDA,1,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"119,191,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,CONTRA COSTA,13,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"76,859,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,LAKE,33,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"67,322,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MARIN,41,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,937,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,MONTEREY,53,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,421,074,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,NAPA,55,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"705,888,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN BENITO,69,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"312,282,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN FRANCISCO,75,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN LUIS OBISPO,79,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,150,226,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SAN MATEO,81,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"85,184,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CLARA,85,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"305,321,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SANTA CRUZ,87,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"683,895,000",(L)
2022,COUNTY,CALIFORNIA,6,CENTRAL COAST,40,SONOMA,97,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"667,796,000",(L)
2022,COUNTY,CALIFORNIA,6,NORTHEAST,30,LASSEN,35,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"65,151,000",(L)
2022,COUNTY,CALIFORNIA,6,NORTHEAST,30,MODOC,49,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"122,831,000",(L)
2022,COUNTY,CALIFORNIA,6,NORTHEAST,30,PLUMAS,63,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,113,000",(L)
2022,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,DEL NORTE,15,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,911,000",(L)
2022,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,HUMBOLDT,23,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"90,603,000",(L)
2022,COUNTY,CALIFORNIA,6,NORTHERN COAST,10,MENDOCINO,45,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"134,525,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,BUTTE,7,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"490,451,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,COLUSA,11,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"535,080,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,GLENN,21,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"427,890,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SACRAMENTO,67,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"436,983,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SOLANO,95,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"394,167,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,SUTTER,101,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"432,934,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,TEHAMA,103,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"143,704,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YOLO,113,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"619,006,000",(L)
2022,COUNTY,CALIFORNIA,6,SACRAMENTO VALLEY,50,YUBA,115,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"222,718,000",(L)
2022,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,FRESNO,19,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,099,734,000",(L)
2022,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KERN,29,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,932,779,000",(L)
2022,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,KINGS,31,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,071,407,000",(L)
2022,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MADERA,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,219,319,000",(L)
2022,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,MERCED,47,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,637,985,000",(L)
2022,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,119,795,000",(L)
2022,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,STANISLAUS,99,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,439,992,000",(L)
2022,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,TULARE,107,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,881,689,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,AMADOR,5,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,756,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,CALAVERAS,9,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,422,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,EL DORADO,17,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,391,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,INYO,27,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,529,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MARIPOSA,43,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,136,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,MONO,51,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,651,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,NEVADA,57,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,405,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,PLACER,61,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,677,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,SIERRA,91,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"840,000",(L)
2022,COUNTY,CALIFORNIA,6,SIERRA MOUNTAINS,60,TUOLUMNE,109,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,727,000",(L)
2022,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SHASTA,89,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"34,759,000",(L)
2022,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,SISKIYOU,93,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"258,743,000",(L)
2022,COUNTY,CALIFORNIA,6,SISKIYOU-SHASTA,20,TRINITY,105,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
2022,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,IMPERIAL,25,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,236,942,000",(L)
2022,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"177,940,000",(L)
2022,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,ORANGE,59,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"69,533,000",(L)
2022,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,113,260,000",(L)
2022,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"99,258,000",(L)
2022,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,004,974,000",(L)
2022,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SANTA BARBARA,83,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,570,654,000",(L)
2022,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,VENTURA,111,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,119,347,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,ADAMS,1,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"69,359,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,ARAPAHOE,5,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,114,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,CHEYENNE,17,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"76,099,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,DENVER,31,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"993,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,DOUGLAS,35,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,995,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,EL PASO,41,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,561,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,ELBERT,39,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,642,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,KIOWA,61,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"57,808,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,KIT CARSON,63,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"191,157,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,LINCOLN,73,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"47,801,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,PHILLIPS,95,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"148,205,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,WASHINGTON,121,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"114,287,000",(L)
2022,COUNTY,COLORADO,8,EAST CENTRAL,60,YUMA,125,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"287,474,000",(L)
2022,COUNTY,COLORADO,8,NORTHEAST,20,BOULDER,13,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,408,000",(L)
2022,COUNTY,COLORADO,8,NORTHEAST,20,BROOMFIELD,14,,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
