freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%),domaincat_desc,asd_code,group_desc,region_desc,end_code,county_name,watershed_desc,Value,load_time,sector_desc,prodn_practice_desc,country_name,state_ansi,domain_desc,source_desc,country_code,zip_5,commodity_desc,agg_level_desc,reference_period_desc,unit_desc,state_name,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,county_code,state_fips_code
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (1112),,CROP TOTALS,,00,,,"56,092,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (1112),,CROP TOTALS,,00,,,"34,396,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,(D),NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,                 (D),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,0.5,NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,"32,210,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,(D),NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,                 (D),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,(D),NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,                 (D),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,(H),NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,"27,460,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,(D),NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,                 (D),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,11.0,NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"38,309,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,5.1,NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"26,811,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,4.4,NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"24,047,000",2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"2,864,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"21,129,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,11.0,NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"38,309,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,5.1,NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"26,811,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,4.4,NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"24,047,000",2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"2,864,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"21,129,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,6.0,NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,"13,173,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,2.3,NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,"6,511,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,(D),NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,                 (D),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,"7,213,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,23.1,NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,"7,992,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,19.2,NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,"4,531,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,8.9,NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,"3,967,000",2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,"1,429,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,"2,197,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,38.2,NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,"2,465,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,42.4,NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,"70,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,(D),NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,                 (D),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,"47,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,"840,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,16.4,NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"3,024,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,42.4,NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"2,342,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,(D),NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,                 (D),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"115,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"1,551,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,21.3,NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,"4,675,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,7.3,NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,"3,953,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,9.7,NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,"4,382,000",2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,"231,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,24.1,NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,"789,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,17.2,NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,"242,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,65.2,NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,"79,000",2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,14.9,NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"6,191,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,3.1,NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"9,162,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,4.1,NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"6,768,000",2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"589,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2002,,NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"4,638,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2022,4.0,NAICS CLASSIFICATION: (1114),,CROP TOTALS,,00,,,"142,890,000",2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2017,13.0,NAICS CLASSIFICATION: (1114),,CROP TOTALS,,00,,,"119,217,000",2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2012,5.5,NAICS CLASSIFICATION: (1114),,CROP TOTALS,,00,,,"86,065,000",2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
ANNUAL,MO,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",MISSOURI,2007,,NAICS CLASSIFICATION: (1114),,CROP TOTALS,,00,,,"118,945,000",2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,UNITED STATES,29,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,STATE,YEAR,$,MISSOURI,,SALES,,00000000,,,29
