source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc,sector_desc,prodn_practice_desc,asd_desc,load_time,state_name,country_code,watershed_desc,agg_level_desc,watershed_code,class_desc,zip_5,Value,end_code,county_name,county_code,begin_code,state_ansi,week_ending,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,county_ansi,location_desc,state_alpha,state_fips_code,reference_period_desc,asd_code,country_name
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1112),0.9,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"367,851,000",00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1112),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"462,068,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1112),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"403,086,000",00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"41,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"462,027,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),9.6,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"464,126,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),13.3,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"399,368,000",00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),2.0,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"280,693,000",00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"188,326,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"109,101,000",00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11131),31.2,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"67,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11132),18.5,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"1,564,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11132),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11132),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11132),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),9.6,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"462,495,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"109,101,000",00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),24.6,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"5,677,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),20.8,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"1,173,000",00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"3,452,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"2,207,000",00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),19.7,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"8,920,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),40.6,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"7,032,000",00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),6.9,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"7,281,000",00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"5,772,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),16.6,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"12,902,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),(D),CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"690,000",00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),17.2,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"191,979,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),12.5,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"82,558,000",00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),3.5,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"63,817,000",00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"28,666,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"11,506,000",00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),15.2,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"180,203,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),15.9,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"277,473,000",00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),1.6,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"147,868,000",00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"118,408,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"62,938,000",00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),25.5,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"2,185,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),19.6,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"1,160,000",00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),19.7,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"216,000",00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"1,175,000",00,,,00,13,,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,                 (D),00,,,00,13,,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),1.0,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"60,629,000",00,,,00,13,,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),3.1,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"26,433,000",00,,,00,13,,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),2.1,CROP TOTALS,CROP TOTALS,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,GEORGIA,9000,,STATE,00000000,ALL CLASSES,,"60,068,000",00,,,00,13,,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,GEORGIA,GA,13,YEAR,,UNITED STATES
