region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,country_name,asd_code,Value,end_code,county_name,begin_code,county_code,week_ending,state_ansi,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name,agg_level_desc,watershed_desc,class_desc,watershed_code,zip_5,source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"93,945,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),10.5,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"112,681,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"159,181,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"490,972,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),12.1,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"379,906,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),8.6,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"381,446,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),7.9,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"220,822,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"205,647,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"839,316,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),3.9,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"584,685,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),12.2,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"495,471,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),5.5,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"490,425,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"259,342,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,                 (D),00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11132),(D),CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"839,316,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),3.9,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"584,685,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),12.2,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,                 (D),00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"490,425,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"259,342,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"25,227,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),10.1,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"32,525,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),6.9,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"23,463,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),7.0,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"29,441,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,                 (D),00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"169,395,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),7.6,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"107,329,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),13.7,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"68,894,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),6.5,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"67,469,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,                 (D),00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"70,409,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),10.2,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"9,368,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),29.2,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,                 (D),00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"5,212,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"8,977,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"198,097,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),5.7,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"133,761,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),6.5,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"168,319,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),4.8,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"114,187,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"60,256,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"79,725,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),9.6,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"50,584,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),16.8,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"44,972,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),4.6,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"53,075,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"19,040,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"11,905,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),9.3,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"6,680,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),4.3,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"9,591,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),5.3,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"10,555,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,                 (D),00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"284,558,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),3.6,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"244,440,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),27.0,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"178,058,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),7.7,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"210,485,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"116,783,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"1,362,494,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),18.7,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"999,416,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),2.7,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"853,359,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),2.3,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"1,097,958,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"911,739,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"30,006,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11141),12.9,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,41,OR,OREGON,YEAR,UNITED STATES,,"19,272,000",00,,00,,,41,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,OREGON,STATE,,ALL CLASSES,00000000,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11141),45.4,CROP TOTALS,CROP TOTALS
