prodn_practice_desc,sector_desc,load_time,Value,watershed_desc,county_name,end_code,region_desc,group_desc,asd_code,domaincat_desc,year,CV (%),location_desc,short_desc,class_desc,begin_code,state_alpha,util_practice_desc,asd_desc,freq_desc,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,statisticcat_desc,week_ending,state_name,unit_desc,reference_period_desc,agg_level_desc,commodity_desc,zip_5,source_desc,country_code,domain_desc,state_ansi,country_name
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"1,824,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111211),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111211),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"148,837,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111219),2022,6.9,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"130,776,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111219),2017,6.5,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"106,716,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111219),2012,3.7,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"121,515,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111219),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111219),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"67,122,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1113),2022,8.5,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"40,300,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1113),2017,4.4,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"22,465,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1113),2012,10.1,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"42,631,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1113),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"32,436,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1113),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"67,122,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11133),2022,8.5,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"40,300,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11133),2017,4.4,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"22,465,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11133),2012,10.1,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"42,631,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11133),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"32,436,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11133),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"31,410,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111331),2022,10.0,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"27,172,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111331),2017,7.7,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"12,503,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111331),2012,10.6,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"28,147,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111331),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"23,547,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111331),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"7,422,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111332),2022,22.4,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"4,053,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111332),2017,19.1,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"3,301,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111332),2012,14.0,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"4,704,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111332),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"3,875,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111332),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"6,021,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111333),2022,13.1,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,                 (D),,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111333),2017,(D),OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"438,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111333),2012,35.9,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111333),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"1,964,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111333),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"3,776,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111334),2022,25.6,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"2,600,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111334),2017,16.9,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"1,881,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111334),2012,10.7,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"2,524,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111334),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"1,384,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111334),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"3,145,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111335),2022,10.0,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,                 (D),,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111335),2017,(D),OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"123,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111335),2012,21.9,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111335),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"16,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111335),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"720,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111336),2022,12.5,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"417,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111336),2017,(H),OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"13,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111336),2012,11.3,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111336),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"35,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111336),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"14,627,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111339),2022,11.7,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"5,166,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111339),2017,11.8,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"4,206,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111339),2012,10.7,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"5,222,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111339),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"1,615,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (111339),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"669,168,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1114),2022,4.2,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"489,057,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1114),2017,6.4,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"435,877,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1114),2012,5.8,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"449,183,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1114),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"472,322,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (1114),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"90,810,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11141),2022,1.3,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"36,140,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11141),2017,14.8,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"3,614,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11141),2012,17.3,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"3,797,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11141),2007,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"2,171,000",,,00,,CROP TOTALS,,NAICS CLASSIFICATION: (11141),2002,,OHIO,"CROP TOTALS - SALES, MEASURED IN $",ALL CLASSES,00,OH,ALL UTILIZATION PRACTICES,,ANNUAL,39,,,00000000,,SALES,,OHIO,$,YEAR,STATE,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,39,UNITED STATES
