group_desc,domaincat_desc,commodity_desc,CV (%),statisticcat_desc,short_desc,source_desc,zip_5,watershed_desc,agg_level_desc,class_desc,watershed_code,state_name,country_code,sector_desc,prodn_practice_desc,asd_desc,load_time,county_code,begin_code,week_ending,state_ansi,county_name,Value,end_code,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc
CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,59.0,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,"652,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,14.0,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,"233,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,30.8,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,"102,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,72.9,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,"24,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,(L),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,"484,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,65.9,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,"155,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,"270,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,"58,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,15.8,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,"559,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,"56,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,(H),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,"19,147,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,72.5,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,"235,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (11142),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (11142),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (11142),CROP TOTALS,(H),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,"18,912,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (11142),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (11142),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (111421),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (111421),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (111421),CROP TOTALS,(H),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,"16,116,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (111421),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (111421),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (111422),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (111422),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (111422),CROP TOTALS,94.1,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,"2,796,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (111422),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (111422),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (1119),CROP TOTALS,6.9,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,"280,199,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (1119),CROP TOTALS,54.8,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,"204,802,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
CROP TOTALS,NAICS CLASSIFICATION: (1119),CROP TOTALS,50.5,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,00,,32,,"266,907,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$
CROP TOTALS,NAICS CLASSIFICATION: (1119),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$
CROP TOTALS,NAICS CLASSIFICATION: (1119),CROP TOTALS,,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,00,,32,,"99,102,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$
CROP TOTALS,NAICS CLASSIFICATION: (11194),CROP TOTALS,(D),SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,00,,32,,                 (D),00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$
CROP TOTALS,NAICS CLASSIFICATION: (11194),CROP TOTALS,57.6,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,,,STATE,ALL CLASSES,00000000,NEVADA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,00,,32,,"194,500,000",00,UNITED STATES,,,32,NV,NEVADA,YEAR,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$
