short_desc,statisticcat_desc,source_desc,group_desc,commodity_desc,CV (%),domaincat_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc,zip_5,class_desc,watershed_code,watershed_desc,agg_level_desc,end_code,Value,state_ansi,week_ending,county_code,begin_code,county_name,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,country_name,asd_code,state_alpha,reference_period_desc,location_desc,state_fips_code,county_ansi
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (11119),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"2,214,543,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (11119),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"682,636,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (1112),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (1112),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (1112),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (1112),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (1112),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111211),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111211),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111211),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111211),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"172,808,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111211),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"141,960,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,2.0,NAICS CLASSIFICATION: (111219),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"15,848,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111219),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111219),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111219),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111219),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (1113),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,27.7,NAICS CLASSIFICATION: (1113),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"158,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,30.2,NAICS CLASSIFICATION: (1113),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"163,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (1113),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (1113),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (11133),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,27.7,NAICS CLASSIFICATION: (11133),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"158,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,30.2,NAICS CLASSIFICATION: (11133),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"163,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (11133),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (11133),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111331),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,69.8,NAICS CLASSIFICATION: (111331),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"34,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,71.8,NAICS CLASSIFICATION: (111331),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"20,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111331),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"62,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111331),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111332),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,29.1,NAICS CLASSIFICATION: (111332),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"46,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,25.7,NAICS CLASSIFICATION: (111332),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"70,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111332),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"23,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111333),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111333),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111334),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,49.8,NAICS CLASSIFICATION: (111334),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"59,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111334),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111334),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111334),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111335),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111335),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,15.2,NAICS CLASSIFICATION: (111339),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"88,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111339),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (111339),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (111339),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"87,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (1114),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (1114),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (1114),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (1114),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (1114),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (11141),NORTH DAKOTA,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,26.8,NAICS CLASSIFICATION: (11141),NORTH DAKOTA,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"214,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,(D),NAICS CLASSIFICATION: (11141),NORTH DAKOTA,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,                 (D),38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (11141),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"119,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,CROP TOTALS,,NAICS CLASSIFICATION: (11141),NORTH DAKOTA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,,ALL CLASSES,00000000,,STATE,00,"125,000",38,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,ND,YEAR,NORTH DAKOTA,38,
