asd_code,group_desc,end_code,region_desc,domaincat_desc,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,county_name,begin_code,class_desc,freq_desc,state_alpha,util_practice_desc,asd_desc,short_desc,location_desc,CV (%),year,state_name,unit_desc,week_ending,statisticcat_desc,agg_level_desc,reference_period_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1112),,"137,602,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,22.3,2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1112),,"106,759,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,64.4,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1112),,"84,255,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,19.3,2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1112),,"85,917,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1112),,"39,209,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111211),,"115,758,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,21.2,2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111211),,"85,821,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,75.8,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111211),,"66,365,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,22.8,2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111211),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111211),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,"21,844,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,38.4,2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,"20,938,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,36.1,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,"17,890,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,11.5,2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"19,257,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,37.1,2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"15,005,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,21.8,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"21,009,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,15.7,2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"30,735,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"10,744,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11132),,                 (D),2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,(D),2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11132),,"30,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,33.8,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11132),,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,(D),2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11132),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11132),,"210,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,                 (D),2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,(D),2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,"14,975,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,21.8,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,(D),2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,"10,533,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,                 (D),2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,(D),2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,"78,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,82.3,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,"7,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,57.1,2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,"1,138,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,15.3,2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,"950,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,21.2,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,(D),2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,"1,396,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,"617,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,(H),2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,"302,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,83.3,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,(D),2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,"42,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,"65,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"7,050,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,54.5,2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"8,727,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,33.9,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"12,069,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,29.8,2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"14,507,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"3,404,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,"3,215,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,50.0,2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,"2,817,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,16.2,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,"6,743,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,22.8,2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,"12,519,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,"5,193,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2002,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111336),,"436,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,71.1,2022,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111336),,"1,303,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,41.0,2017,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111336),,"154,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,31.7,2012,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
,CROP TOTALS,00,,NAICS CLASSIFICATION: (111336),,"256,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,00,ALL CLASSES,ANNUAL,MS,ALL UTILIZATION PRACTICES,,"CROP TOTALS - SALES, MEASURED IN $",MISSISSIPPI,,2007,MISSISSIPPI,$,,SALES,STATE,YEAR,,,28,,00000000,28,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
