region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,asd_code,country_name,Value,end_code,county_name,begin_code,county_code,week_ending,state_ansi,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name,agg_level_desc,watershed_desc,watershed_code,class_desc,zip_5,source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"12,875,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1112),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"12,522,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),62.4,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"11,528,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),0.5,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"9,987,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"6,965,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111211),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"13,931,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),13.4,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"8,381,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),(H),CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"12,547,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"5,910,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111219),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"6,997,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),26.7,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"4,470,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),34.8,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"6,157,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1113),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"6,997,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),26.7,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"4,470,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),34.8,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"6,157,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11133),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"1,085,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),35.4,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"777,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),4.7,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"1,220,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111331),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"2,670,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),27.5,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"855,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),(H),CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"763,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111332),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),(D),CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),(D),CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),(D),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111333),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),(D),CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),(D),CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"54,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),(H),CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"95,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111334),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"909,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),35.3,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"1,433,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),20.1,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"2,394,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),18.5,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"3,556,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"657,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111335),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"106,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),12.9,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),(D),CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"12,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),73.7,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111336),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"1,098,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),21.1,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"1,082,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),30.2,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"906,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),43.9,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (111339),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"80,277,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),23.1,CROP TOTALS,CROP TOTALS
,$,2017,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"57,108,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),9.0,CROP TOTALS,CROP TOTALS
,$,2012,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"70,293,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-12-31 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),29.3,CROP TOTALS,CROP TOTALS
,$,2007,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"77,937,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),,CROP TOTALS,CROP TOTALS
,$,2002,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,                 (D),00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (1114),,CROP TOTALS,CROP TOTALS
,$,2022,,ANNUAL,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,20,KS,KANSAS,YEAR,,UNITED STATES,"1,861,000",00,,00,,,20,ALL PRODUCTION PRACTICES,,CROPS,2024-07-02 12:00:00.000,9000,KANSAS,STATE,,00000000,ALL CLASSES,,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",NAICS CLASSIFICATION: (11141),86.8,CROP TOTALS,CROP TOTALS
