CV (%),commodity_desc,domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,watershed_code,class_desc,watershed_desc,agg_level_desc,zip_5,load_time,sector_desc,prodn_practice_desc,asd_desc,state_name,country_code,county_name,week_ending,state_ansi,county_code,begin_code,end_code,Value,location_desc,state_fips_code,reference_period_desc,state_alpha,county_ansi,country_name,asd_code,year,unit_desc,region_desc,util_practice_desc,domain_desc,freq_desc,congr_district_code
,CROP TOTALS,NAICS CLASSIFICATION: (1112),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"873,326,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
4.0,CROP TOTALS,NAICS CLASSIFICATION: (111211),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"1,671,886,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
6.3,CROP TOTALS,NAICS CLASSIFICATION: (111211),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"1,215,002,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
4.1,CROP TOTALS,NAICS CLASSIFICATION: (111211),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"890,663,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111211),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"760,371,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111211),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"828,669,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
18.1,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"219,999,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
(H),CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"126,767,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
15.0,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"115,613,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"126,418,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"44,657,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
4.7,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"34,498,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
5.5,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"26,053,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
5.9,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"24,590,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"30,817,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
4.7,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"34,498,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
5.5,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"26,053,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
5.9,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"24,590,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"30,817,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
6.7,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"1,832,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
8.1,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"4,432,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
23.4,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"5,068,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"21,339,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"13,633,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
33.4,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"4,405,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
(D),CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
48.3,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"2,852,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"2,395,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"1,562,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
50.0,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"446,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
34.3,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"45,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
(D),CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
5.0,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"590,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
32.3,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"581,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
35.1,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"289,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"278,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
7.3,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"25,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
(D),CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
17.6,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"202,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"4,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
4.3,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"138,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
1.0,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"27,062,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
(D),CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
8.1,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"15,976,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"6,603,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"4,145,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
8.1,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"122,850,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2022,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
14.0,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"66,261,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2017,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
30.4,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"52,695,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2012,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,"88,417,000",IDAHO,16,YEAR,ID,,UNITED STATES,,2007,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,,STATE,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IDAHO,9000,,,16,,00,00,                 (D),IDAHO,16,YEAR,ID,,UNITED STATES,,2002,$,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,
