commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,short_desc,location_desc,CV (%),year,begin_code,class_desc,freq_desc,asd_desc,state_alpha,util_practice_desc,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,county_name,asd_code,region_desc,end_code,group_desc,domaincat_desc
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"56,757,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1112)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"41,882,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1112)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,4.8,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"26,272,000",,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"22,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,42.8,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"18,703,000",,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"56,735,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,58.8,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"20,209,000",,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(H),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"19,191,000",,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,20.8,2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"17,919,000",,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"14,555,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"9,301,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11131)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11131)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,30.3,2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"1,511,000",,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11131)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11131)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11131)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,57.9,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"18,500,000",,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(H),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"18,152,000",,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"13,189,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"7,360,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(H),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"365,000",,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"227,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"234,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(H),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"697,000",,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"819,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,43.6,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"5,409,000",,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,29.0,2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"1,757,000",,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,27.8,2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"1,941,000",,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"2,665,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"777,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,90.0,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"6,160,000",,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(H),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"13,031,000",,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,21.8,2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"11,804,000",,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2007,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"7,833,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,,2002,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"3,616,000",,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,19.1,2022,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"132,000",,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111336)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,(D),2017,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,                 (D),,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111336)
CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,22,UNITED STATES,22,,,00000000,,LOUISIANA,$,SALES,,STATE,YEAR,"CROP TOTALS - SALES, MEASURED IN $",LOUISIANA,61.9,2012,00,ALL CLASSES,ANNUAL,,LA,ALL UTILIZATION PRACTICES,"211,000",,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111336)
