reference_period_desc,agg_level_desc,week_ending,statisticcat_desc,unit_desc,state_name,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,country_name,state_ansi,domain_desc,source_desc,country_code,zip_5,commodity_desc,domaincat_desc,group_desc,region_desc,end_code,asd_code,county_name,load_time,sector_desc,prodn_practice_desc,watershed_desc,Value,state_alpha,asd_desc,util_practice_desc,freq_desc,begin_code,class_desc,CV (%),year,location_desc,short_desc
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111211),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"8,104,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,1.0,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111211),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111211),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"13,836,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"106,236,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,16.4,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"103,529,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,18.8,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"77,251,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,1.8,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"65,773,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"139,447,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,9.9,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"70,482,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,10.4,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"62,335,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,4.2,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"66,176,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"37,886,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"139,447,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,9.9,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"70,482,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,10.4,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"62,335,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,4.2,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"66,176,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"37,886,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"82,808,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,5.5,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"45,119,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,5.7,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"46,217,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,2.4,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"46,299,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"25,366,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"34,598,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,15.3,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"17,205,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,47.2,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"9,466,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,10.0,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"11,683,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"8,762,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"6,181,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,41.7,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,(D),2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,(D),2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"5,041,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,49.6,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,515,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,26.5,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"1,755,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,17.5,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"914,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"1,483,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,88.2,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,(D),2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"271,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,75.5,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"909,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"1,390,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,(H),2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"197,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,(H),2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,(D),2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"231,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"7,946,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,24.3,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"4,577,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,33.4,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"4,337,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,9.0,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"4,007,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,186,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"413,325,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,6.1,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"339,539,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,5.6,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,,00,,,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"250,354,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,5.5,2012,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"251,343,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2007,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,,00,,,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"226,262,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,,2002,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,,00,,,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"49,335,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,2.7,2022,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,,SALES,$,VIRGINIA,,00000000,,51,,UNITED STATES,51,NAICS CLASSIFICATION,CENSUS,9000,,CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,,00,,,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"30,395,000",VA,,ALL UTILIZATION PRACTICES,ANNUAL,00,ALL CLASSES,20.6,2017,VIRGINIA,"CROP TOTALS - SALES, MEASURED IN $"
