Year,State,State_ANSI,County,County_ANSI,Crop_Yield,ZIndexValue,Anomaly
2012,LOUISIANA,22.0,BEAUREGARD,11,9372000,-1.06,-1.07
2012,LOUISIANA,22.0,CALCASIEU,19,19900000,0.03,0.06
2012,LOUISIANA,22.0,CAMERON,23,11780000,-0.6,-0.63
2012,LOUISIANA,22.0,JEFFERSON DAVIS,53,74344000,-1.28,-1.27
2012,LOUISIANA,22.0,VERMILION,113,98433000,-1.07,-1.05
2012,LOUISIANA,22.0,NATCHITOCHES,69,30240000,-1.41,-1.47
2012,LOUISIANA,22.0,SABINE,85,1258000,-0.81,-0.83
2012,LOUISIANA,22.0,VERNON,115,929000,-0.03,-0.06
2012,MAINE,23.0,HANCOCK,9,10114000,0.45,0.4
2012,MAINE,23.0,PENOBSCOT,19,16188000,0.03,0.06
2012,MAINE,23.0,SOMERSET,25,55384000,-0.86,-0.83
2012,MAINE,23.0,AROOSTOOK,3,192821000,-1.44,-1.45
2012,MAINE,23.0,ANDROSCOGGIN,1,11875000,-0.79,-0.75
2012,MAINE,23.0,CUMBERLAND,5,17245000,-1.28,-1.29
2012,MAINE,23.0,FRANKLIN,7,2557000,-0.64,-0.6
2012,MAINE,23.0,KENNEBEC,11,14419000,-1.06,-1.07
2012,MAINE,23.0,KNOX,13,5431000,-0.94,-0.89
2012,MAINE,23.0,LINCOLN,15,5207000,-0.46,-0.46
2012,MAINE,23.0,OXFORD,17,14482000,-0.87,-0.82
2012,MAINE,23.0,SAGADAHOC,23,6858000,-0.6,-0.63
2012,MARYLAND,24.0,DORCHESTER,19,69700000,0.03,0.06
2012,MARYLAND,24.0,SOMERSET,39,26652000,-1.27,-1.26
2012,MARYLAND,24.0,WICOMICO,45,53609000,-1.33,-1.4
2012,MARYLAND,24.0,WORCESTER,47,51359000,-0.91,-0.88
2012,MARYLAND,24.0,BALTIMORE,5,67632000,-1.28,-1.29
2012,MARYLAND,24.0,CARROLL,13,75151000,-0.94,-0.89
2012,MARYLAND,24.0,FREDERICK,21,74543000,-0.57,-0.51
2012,MARYLAND,24.0,HARFORD,25,31333000,-0.86,-0.83
2012,MARYLAND,24.0,HOWARD,27,27700000,-0.9,-0.91
2012,MARYLAND,24.0,MONTGOMERY,31,41870000,-1.28,-1.33
2012,MARYLAND,24.0,WASHINGTON,43,45424000,0.43,0.4
2012,MARYLAND,24.0,ANNE ARUNDEL,3,16519000,-1.44,-1.45
2012,MARYLAND,24.0,CALVERT,9,10618000,0.45,0.4
2012,MARYLAND,24.0,CHARLES,17,10726000,-0.87,-0.82
2012,MARYLAND,24.0,PRINCE GEORGES,33,16431000,0.31,0.31
2012,MARYLAND,24.0,ST MARYS,37,19060000,-0.57,-0.5
2012,MARYLAND,24.0,CAROLINE,11,85467000,-1.06,-1.07
2012,MARYLAND,24.0,CECIL,15,68642000,-0.46,-0.46
2012,MARYLAND,24.0,KENT,29,78393000,-0.87,-0.86
2012,MARYLAND,24.0,QUEEN ANNES,35,103238000,-1.14,-1.07
2012,MARYLAND,24.0,TALBOT,41,63708000,-1.21,-1.2
2012,MARYLAND,24.0,ALLEGANY,1,1858000,-0.79,-0.75
2012,MARYLAND,24.0,GARRETT,23,10923000,-0.6,-0.63
2012,MASSACHUSETTS,25.0,BARNSTABLE,1,9707000,-0.79,-0.75
2012,MASSACHUSETTS,25.0,BERKSHIRE,3,10140000,-1.44,-1.45
2012,MASSACHUSETTS,25.0,BRISTOL,5,29899000,-1.28,-1.29
2012,MASSACHUSETTS,25.0,DUKES,7,2509000,-0.64,-0.6
2012,MASSACHUSETTS,25.0,ESSEX,9,18053000,0.45,0.4
2012,MASSACHUSETTS,25.0,FRANKLIN,11,39064000,-1.06,-1.07
2012,MASSACHUSETTS,25.0,HAMPDEN,13,17377000,-0.94,-0.89
2012,MASSACHUSETTS,25.0,HAMPSHIRE,15,37203000,-0.46,-0.46
2012,MASSACHUSETTS,25.0,MIDDLESEX,17,68696000,-0.87,-0.82
2012,MASSACHUSETTS,25.0,NANTUCKET,19,1391000,0.03,0.06
2012,MASSACHUSETTS,25.0,NORFOLK,21,9473000,-0.57,-0.51
2012,MASSACHUSETTS,25.0,PLYMOUTH,23,99671000,-0.6,-0.63
2012,MASSACHUSETTS,25.0,SUFFOLK,25,156000,-0.86,-0.83
2012,MASSACHUSETTS,25.0,WORCESTER,27,39575000,-0.9,-0.91
2012,MICHIGAN,26.0,CLARE,35,6172000,-1.14,-1.07
2012,MICHIGAN,26.0,GLADWIN,51,13658000,-0.62,-0.55
2012,MICHIGAN,26.0,GRATIOT,57,199091000,-0.25,-0.24
2012,MICHIGAN,26.0,ISABELLA,73,78428000,-0.23,-0.23
2012,MICHIGAN,26.0,MECOSTA,107,45979000,-0.09,-0.06
2012,MICHIGAN,26.0,MIDLAND,111,47595000,-1.08,-1.05
2012,MICHIGAN,26.0,MONTCALM,117,154177000,-0.44,-0.42
2012,MICHIGAN,26.0,OSCEOLA,133,13010000,0.2,0.17
2012,MICHIGAN,26.0,ARENAC,11,35825000,-1.06,-1.07
2012,MICHIGAN,26.0,BAY,17,157210000,-0.87,-0.82
2012,MICHIGAN,26.0,HURON,63,334344000,-0.32,-0.3
2012,MICHIGAN,26.0,SAGINAW,145,223309000,0.37,0.42
2012,MICHIGAN,26.0,SANILAC,151,280054000,-1.17,-1.21
2012,MICHIGAN,26.0,TUSCOLA,157,226266000,-1.04,-1.05
2012,MICHIGAN,26.0,ALCONA,1,4591000,-0.79,-0.75
2012,MICHIGAN,26.0,ALPENA,7,9507000,-0.64,-0.6
2012,MICHIGAN,26.0,CHEBOYGAN,31,5615000,-1.28,-1.33
2012,MICHIGAN,26.0,CRAWFORD,39,70000,-1.27,-1.26
2012,MICHIGAN,26.0,IOSCO,69,6226000,-1.41,-1.47
2012,MICHIGAN,26.0,MONTMORENCY,119,4295000,-0.35,-0.3
2012,MICHIGAN,26.0,OGEMAW,129,13478000,-0.6,-0.64
2012,MICHIGAN,26.0,OSCODA,135,1178000,1.19,1.15
2012,MICHIGAN,26.0,OTSEGO,137,6044000,0.82,0.81
2012,MICHIGAN,26.0,PRESQUE ISLE,141,17469000,0.62,0.62
2012,MICHIGAN,26.0,ROSCOMMON,143,290000,0.37,0.37
2012,MICHIGAN,26.0,ANTRIM,9,15336000,0.45,0.4
2012,MICHIGAN,26.0,BENZIE,19,3320000,0.03,0.06
2012,MICHIGAN,26.0,CHARLEVOIX,29,5978000,-0.87,-0.86
2012,MICHIGAN,26.0,EMMET,47,4444000,-0.91,-0.88
2012,MICHIGAN,26.0,GRAND TRAVERSE,55,13927000,0.31,0.29
2012,MICHIGAN,26.0,KALKASKA,79,8109000,0.59,0.56
2012,MICHIGAN,26.0,LEELANAU,89,17776000,0.71,0.75
2012,MICHIGAN,26.0,MANISTEE,101,6492000,-0.95,-0.93
2012,MICHIGAN,26.0,MISSAUKEE,113,31202000,-1.07,-1.05
2012,MICHIGAN,26.0,WEXFORD,165,4829000,-1.9,-1.97
2012,MICHIGAN,26.0,BARRY,15,47415000,-0.46,-0.46
2012,MICHIGAN,26.0,BRANCH,23,125375000,-0.6,-0.63
2012,MICHIGAN,26.0,CALHOUN,25,86006000,-0.86,-0.83
2012,MICHIGAN,26.0,CLINTON,37,122553000,-0.57,-0.5
2012,MICHIGAN,26.0,EATON,45,99774000,-1.33,-1.4
2012,MICHIGAN,26.0,HILLSDALE,59,115914000,0.38,0.39
2012,MICHIGAN,26.0,INGHAM,65,101658000,-0.42,-0.39
2012,MICHIGAN,26.0,IONIA,67,128514000,-1.27,-1.29
2012,MICHIGAN,26.0,JACKSON,75,54110000,-0.11,-0.07
2012,MICHIGAN,26.0,SHIAWASSEE,155,113439000,-1.77,-1.8
2012,MICHIGAN,26.0,ST JOSEPH,149,190933000,0.45,0.44
2012,MICHIGAN,26.0,GENESEE,49,81039000,0.72,0.75
2012,MICHIGAN,26.0,LAPEER,87,91404000,-0.89,-0.88
2012,MICHIGAN,26.0,LENAWEE,91,144060000,-0.66,-0.65
2012,MICHIGAN,26.0,LIVINGSTON,93,38712000,0.2,0.21
2012,MICHIGAN,26.0,MACOMB,99,58381000,-1.17,-1.1
2012,MICHIGAN,26.0,MONROE,115,166044000,-0.03,-0.06
2012,MICHIGAN,26.0,OAKLAND,125,22664000,-0.48,-0.47
2012,MICHIGAN,26.0,ST CLAIR,147,97871000,0.33,0.33
2012,MICHIGAN,26.0,WASHTENAW,161,67584000,-1.8,-1.85
2012,MICHIGAN,26.0,WAYNE,163,26059000,-1.5,-1.6
2012,MICHIGAN,26.0,ALLEGAN,5,194085000,-1.28,-1.29
2012,MICHIGAN,26.0,BERRIEN,21,145902000,-0.57,-0.51
2012,MICHIGAN,26.0,CASS,27,125673000,-0.9,-0.91
2012,MICHIGAN,26.0,KALAMAZOO,77,194521000,0.53,0.51
2012,MICHIGAN,26.0,KENT,81,180389000,-0.72,-0.67
2012,MICHIGAN,26.0,OTTAWA,139,300308000,-1.26,-1.25
2012,MICHIGAN,26.0,VAN BUREN,159,161414000,-1.3,-1.4
2012,MICHIGAN,26.0,ALGER,3,890000,-1.44,-1.45
2012,MICHIGAN,26.0,BARAGA,13,783000,-0.94,-0.89
2012,MICHIGAN,26.0,CHIPPEWA,33,5235000,0.31,0.31
2012,MICHIGAN,26.0,DELTA,41,7632000,-1.21,-1.2
2012,MICHIGAN,26.0,DICKINSON,43,2904000,0.43,0.4
2012,MICHIGAN,26.0,GOGEBIC,53,362000,-1.28,-1.27
2012,MICHIGAN,26.0,HOUGHTON,61,2126000,-1.28,-1.34
2012,MICHIGAN,26.0,IRON,71,3188000,1.15,1.19
2012,MICHIGAN,26.0,LUCE,95,2954000,0.94,0.93
2012,MICHIGAN,26.0,MACKINAC,97,1185000,-1.46,-1.48
2012,MICHIGAN,26.0,MARQUETTE,103,815000,0.44,0.45
2012,MICHIGAN,26.0,MENOMINEE,109,7914000,-1.33,-1.36
2012,MICHIGAN,26.0,ONTONAGON,131,1656000,-1.13,-1.1
2012,MICHIGAN,26.0,SCHOOLCRAFT,153,1365000,-1.53,-1.6
2012,MICHIGAN,26.0,LAKE,85,2290000,-0.81,-0.83
2012,MICHIGAN,26.0,MASON,105,31689000,-0.65,-0.59
2012,MICHIGAN,26.0,MUSKEGON,121,46846000,-0.68,-0.68
2012,MICHIGAN,26.0,NEWAYGO,123,45412000,-0.77,-0.71
2012,MICHIGAN,26.0,OCEANA,127,64095000,-0.39,-0.4
2012,MINNESOTA,27.0,BENTON,9,73886000,0.45,0.4
2012,MINNESOTA,27.0,CARVER,19,87896000,0.03,0.06
2012,MINNESOTA,27.0,KANDIYOHI,67,284147000,-1.27,-1.29
2012,MINNESOTA,27.0,MCLEOD,85,178845000,-0.81,-0.83
2012,MINNESOTA,27.0,MEEKER,93,172231000,0.2,0.21
2012,MINNESOTA,27.0,MORRISON,97,111839000,-1.46,-1.48
2012,MINNESOTA,27.0,RENVILLE,129,545492000,-0.6,-0.64
2012,MINNESOTA,27.0,SCOTT,139,69387000,-1.26,-1.25
2012,MINNESOTA,27.0,SHERBURNE,141,68984000,0.62,0.62
2012,MINNESOTA,27.0,SIBLEY,143,237575000,0.37,0.37
2012,MINNESOTA,27.0,STEARNS,145,260956000,0.37,0.42
2012,MINNESOTA,27.0,TODD,153,94816000,-1.53,-1.6
2012,MINNESOTA,27.0,WADENA,159,35827000,-1.3,-1.4
2012,MINNESOTA,27.0,WRIGHT,171,148247000,-1.34,-1.37
2012,MINNESOTA,27.0,AITKIN,1,8247000,-0.79,-0.75
2012,MINNESOTA,27.0,ANOKA,3,38691000,-1.44,-1.45
2012,MINNESOTA,27.0,CARLTON,17,5401000,-0.87,-0.82
2012,MINNESOTA,27.0,CHISAGO,25,43938000,-0.86,-0.83
2012,MINNESOTA,27.0,CROW WING,35,14541000,-1.14,-1.07
2012,MINNESOTA,27.0,HENNEPIN,53,53348000,-1.28,-1.27
2012,MINNESOTA,27.0,ISANTI,59,47929000,0.38,0.39
2012,MINNESOTA,27.0,KANABEC,65,19661000,-0.42,-0.39
2012,MINNESOTA,27.0,MILLE LACS,95,31157000,0.94,0.93
2012,MINNESOTA,27.0,PINE,115,30561000,-0.03,-0.06
2012,MINNESOTA,27.0,RAMSEY,123,2479000,-0.77,-0.71
2012,MINNESOTA,27.0,WASHINGTON,163,78288000,-1.5,-1.6
2012,MINNESOTA,27.0,BELTRAMI,7,21371000,-0.64,-0.6
2012,MINNESOTA,27.0,CASS,21,10496000,-0.57,-0.51
2012,MINNESOTA,27.0,HUBBARD,57,41805000,-0.25,-0.24
2012,MINNESOTA,27.0,ITASCA,61,6523000,-1.28,-1.34
2012,MINNESOTA,27.0,KOOCHICHING,71,5155000,1.15,1.19
2012,MINNESOTA,27.0,LAKE OF THE WOODS,77,17656000,0.53,0.51
2012,MINNESOTA,27.0,COOK,31,232000,-1.28,-1.33
2012,MINNESOTA,27.0,LAKE,75,325000,-0.11,-0.07
2012,MINNESOTA,27.0,ST. LOUIS,137,10220000,0.82,0.81
2012,MINNESOTA,27.0,BECKER,5,177232000,-1.28,-1.29
2012,MINNESOTA,27.0,CLAY,27,359311000,-0.9,-0.91
2012,MINNESOTA,27.0,CLEARWATER,29,14990000,-0.87,-0.86
2012,MINNESOTA,27.0,KITTSON,69,170689000,-1.41,-1.47
2012,MINNESOTA,27.0,MAHNOMEN,87,90021000,-0.89,-0.88
2012,MINNESOTA,27.0,MARSHALL,89,314981000,0.71,0.75
2012,MINNESOTA,27.0,NORMAN,107,263349000,-0.09,-0.06
2012,MINNESOTA,27.0,PENNINGTON,113,74336000,-1.07,-1.05
2012,MINNESOTA,27.0,POLK,119,572439000,-0.35,-0.3
2012,MINNESOTA,27.0,RED LAKE,125,65624000,-0.48,-0.47
2012,MINNESOTA,27.0,ROSEAU,135,136323000,1.19,1.15
2012,MINNESOTA,27.0,BLUE EARTH,13,261754000,-0.94,-0.89
2012,MINNESOTA,27.0,BROWN,15,220293000,-0.46,-0.46
2012,MINNESOTA,27.0,FARIBAULT,43,322708000,0.43,0.4
2012,MINNESOTA,27.0,FREEBORN,47,286206000,-0.91,-0.88
2012,MINNESOTA,27.0,LE SUEUR,79,142022000,0.59,0.56
2012,MINNESOTA,27.0,MARTIN,91,330135000,-0.66,-0.65
2012,MINNESOTA,27.0,NICOLLET,103,178136000,0.44,0.45
2012,MINNESOTA,27.0,RICE,131,147111000,-1.13,-1.1
2012,MINNESOTA,27.0,STEELE,147,196145000,0.33,0.33
2012,MINNESOTA,27.0,WASECA,161,179679000,-1.8,-1.85
2012,MINNESOTA,27.0,WATONWAN,165,180832000,-1.9,-1.97
2012,MINNESOTA,27.0,DAKOTA,37,187467000,-0.57,-0.5
2012,MINNESOTA,27.0,DODGE,39,177607000,-1.27,-1.26
2012,MINNESOTA,27.0,FILLMORE,45,207447000,-1.33,-1.4
2012,MINNESOTA,27.0,GOODHUE,49,265223000,0.72,0.75
2012,MINNESOTA,27.0,HOUSTON,55,74676000,0.31,0.29
2012,MINNESOTA,27.0,MOWER,99,326595000,-1.17,-1.1
2012,MINNESOTA,27.0,OLMSTED,109,164449000,-1.33,-1.36
2012,MINNESOTA,27.0,WABASHA,157,114983000,-1.04,-1.05
2012,MINNESOTA,27.0,WINONA,169,107076000,-1.51,-1.58
2012,MINNESOTA,27.0,COTTONWOOD,33,234022000,0.31,0.31
2012,MINNESOTA,27.0,JACKSON,63,251946000,-0.32,-0.3
2012,MINNESOTA,27.0,LINCOLN,81,135170000,-0.72,-0.67
2012,MINNESOTA,27.0,LYON,83,241278000,0.45,0.48
2012,MINNESOTA,27.0,MURRAY,101,232560000,-0.95,-0.93
2012,MINNESOTA,27.0,NOBLES,105,242814000,-0.65,-0.59
2012,MINNESOTA,27.0,PIPESTONE,117,117297000,-0.44,-0.42
2012,MINNESOTA,27.0,REDWOOD,127,364938000,-0.39,-0.4
2012,MINNESOTA,27.0,ROCK,133,178097000,0.2,0.17
2012,MINNESOTA,27.0,BIG STONE,11,138296000,-1.06,-1.07
2012,MINNESOTA,27.0,CHIPPEWA,23,264086000,-0.6,-0.63
2012,MINNESOTA,27.0,DOUGLAS,41,89041000,-1.21,-1.2
2012,MINNESOTA,27.0,GRANT,51,203140000,-0.62,-0.55
2012,MINNESOTA,27.0,LAC QUI PARLE,73,252757000,-0.23,-0.23
2012,MINNESOTA,27.0,OTTER TAIL,111,323752000,-1.08,-1.05
2012,MINNESOTA,27.0,POPE,121,172454000,-0.68,-0.68
2012,MINNESOTA,27.0,STEVENS,149,238023000,0.45,0.44
2012,MINNESOTA,27.0,SWIFT,151,240785000,-1.17,-1.21
2012,MINNESOTA,27.0,TRAVERSE,155,252191000,-1.77,-1.8
2012,MINNESOTA,27.0,WILKIN,167,300780000,-1.29,-1.41
2012,MINNESOTA,27.0,YELLOW MEDICINE,173,237791000,-0.83,-0.88
2012,MISSISSIPPI,28.0,ATTALA,7,12676000,-0.64,-0.6
2012,MISSISSIPPI,28.0,CARROLL,15,31745000,-0.46,-0.46
2012,MISSISSIPPI,28.0,CHOCTAW,19,1267000,0.03,0.06
2012,MISSISSIPPI,28.0,HOLMES,51,91271000,-0.62,-0.55
2012,MISSISSIPPI,28.0,LEAKE,79,2666000,0.59,0.56
2012,MISSISSIPPI,28.0,MADISON,89,27487000,0.71,0.75
2012,MISSISSIPPI,28.0,MONTGOMERY,97,10967000,-1.46,-1.48
2012,MISSISSIPPI,28.0,RANKIN,121,9144000,-0.68,-0.68
2012,MISSISSIPPI,28.0,SCOTT,123,4696000,-0.77,-0.71
2012,MISSISSIPPI,28.0,WEBSTER,155,14148000,-1.77,-1.8
2012,MISSISSIPPI,28.0,CHICKASAW,17,30176000,-0.87,-0.82
2012,MISSISSIPPI,28.0,CLAY,25,7180000,-0.86,-0.83
2012,MISSISSIPPI,28.0,KEMPER,69,1863000,-1.41,-1.47
2012,MISSISSIPPI,28.0,LOWNDES,87,26786000,-0.89,-0.88
2012,MISSISSIPPI,28.0,MONROE,95,45402000,0.94,0.93
2012,MISSISSIPPI,28.0,NESHOBA,99,2279000,-1.17,-1.1
2012,MISSISSIPPI,28.0,NOXUBEE,103,67728000,0.44,0.45
2012,MISSISSIPPI,28.0,OKTIBBEHA,105,2275000,-0.65,-0.59
2012,MISSISSIPPI,28.0,WINSTON,159,3362000,-1.3,-1.4
2012,MISSISSIPPI,28.0,HUMPHREYS,53,115734000,-1.28,-1.27
2012,MISSISSIPPI,28.0,LEFLORE,83,189296000,0.45,0.48
2012,MISSISSIPPI,28.0,SHARKEY,125,103932000,-0.48,-0.47
2012,MISSISSIPPI,28.0,SUNFLOWER,133,244637000,0.2,0.17
2012,MISSISSIPPI,28.0,WASHINGTON,151,261669000,-1.17,-1.21
2012,MISSISSIPPI,28.0,YAZOO,163,139861000,-1.5,-1.6
2012,MISSISSIPPI,28.0,BENTON,9,10579000,0.45,0.4
2012,MISSISSIPPI,28.0,CALHOUN,13,72964000,-0.94,-0.89
2012,MISSISSIPPI,28.0,DE SOTO,33,45083000,0.31,0.31
2012,MISSISSIPPI,28.0,GRENADA,43,6906000,0.43,0.4
2012,MISSISSIPPI,28.0,LAFAYETTE,71,6555000,1.15,1.19
2012,MISSISSIPPI,28.0,MARSHALL,93,27520000,0.2,0.21
2012,MISSISSIPPI,28.0,PANOLA,107,65790000,-0.09,-0.06
2012,MISSISSIPPI,28.0,TATE,137,30521000,0.82,0.81
2012,MISSISSIPPI,28.0,YALOBUSHA,161,15845000,-1.8,-1.85
2012,MISSISSIPPI,28.0,ALCORN,3,17712000,-1.44,-1.45
2012,MISSISSIPPI,28.0,ITAWAMBA,57,11857000,-0.25,-0.24
2012,MISSISSIPPI,28.0,LEE,81,40229000,-0.72,-0.67
2012,MISSISSIPPI,28.0,PONTOTOC,115,18936000,-0.03,-0.06
2012,MISSISSIPPI,28.0,PRENTISS,117,12996000,-0.44,-0.42
2012,MISSISSIPPI,28.0,TIPPAH,139,14650000,-1.26,-1.25
2012,MISSISSIPPI,28.0,TISHOMINGO,141,5205000,0.62,0.62
2012,MISSISSIPPI,28.0,UNION,145,12904000,0.37,0.42
2012,MISSISSIPPI,28.0,COVINGTON,31,6228000,-1.28,-1.33
2012,MISSISSIPPI,28.0,JEFFERSON DAVIS,65,1756000,-0.42,-0.39
2012,MISSISSIPPI,28.0,LAMAR,73,3447000,-0.23,-0.23
2012,MISSISSIPPI,28.0,LAWRENCE,77,5777000,0.53,0.51
2012,MISSISSIPPI,28.0,MARION,91,2054000,-0.66,-0.65
2012,MISSISSIPPI,28.0,PIKE,113,1673000,-1.07,-1.05
2012,MISSISSIPPI,28.0,SIMPSON,127,6871000,-0.39,-0.4
2012,MISSISSIPPI,28.0,SMITH,129,7574000,-0.6,-0.64
2012,MISSISSIPPI,28.0,WALTHALL,147,4600000,0.33,0.33
2012,MISSISSIPPI,28.0,CLARKE,23,1497000,-0.6,-0.63
2012,MISSISSIPPI,28.0,FORREST,35,4750000,-1.14,-1.07
2012,MISSISSIPPI,28.0,GEORGE,39,19257000,-1.27,-1.26
2012,MISSISSIPPI,28.0,GREENE,41,10029000,-1.21,-1.2
2012,MISSISSIPPI,28.0,HARRISON,47,1580000,-0.91,-0.88
2012,MISSISSIPPI,28.0,JACKSON,59,12561000,0.38,0.39
2012,MISSISSIPPI,28.0,JASPER,61,1562000,-1.28,-1.34
2012,MISSISSIPPI,28.0,JONES,67,4689000,-1.27,-1.29
2012,MISSISSIPPI,28.0,LAUDERDALE,75,2702000,-0.11,-0.07
2012,MISSISSIPPI,28.0,NEWTON,101,4283000,-0.95,-0.93
2012,MISSISSIPPI,28.0,PEARL RIVER,109,8054000,-1.33,-1.36
2012,MISSISSIPPI,28.0,PERRY,111,5172000,-1.08,-1.05
2012,MISSISSIPPI,28.0,WAYNE,153,6839000,-1.53,-1.6
2012,MISSISSIPPI,28.0,ADAMS,1,8434000,-0.79,-0.75
2012,MISSISSIPPI,28.0,AMITE,5,3836000,-1.28,-1.29
2012,MISSISSIPPI,28.0,CLAIBORNE,21,8816000,-0.57,-0.51
2012,MISSISSIPPI,28.0,COPIAH,29,6410000,-0.87,-0.86
2012,MISSISSIPPI,28.0,FRANKLIN,37,2288000,-0.57,-0.5
2012,MISSISSIPPI,28.0,HINDS,49,24968000,0.72,0.75
2012,MISSISSIPPI,28.0,JEFFERSON,63,14807000,-0.32,-0.3
2012,MISSISSIPPI,28.0,LINCOLN,85,3210000,-0.81,-0.83
2012,MISSISSIPPI,28.0,WARREN,149,30291000,0.45,0.44
2012,MISSISSIPPI,28.0,WILKINSON,157,3008000,-1.04,-1.05
2012,MISSISSIPPI,28.0,BOLIVAR,11,276734000,-1.06,-1.07
2012,MISSISSIPPI,28.0,COAHOMA,27,172567000,-0.9,-0.91
2012,MISSISSIPPI,28.0,TALLAHATCHIE,135,163665000,1.19,1.15
2012,MISSOURI,29.0,BENTON,15,13012000,-0.46,-0.46
2012,MISSOURI,29.0,BOONE,19,34419000,0.03,0.06
2012,MISSOURI,29.0,CALLAWAY,27,34075000,-0.9,-0.91
2012,MISSOURI,29.0,CAMDEN,29,1930000,-0.87,-0.86
2012,MISSOURI,29.0,COLE,51,10516000,-0.62,-0.55
2012,MISSOURI,29.0,COOPER,53,45029000,-1.28,-1.27
2012,MISSOURI,29.0,DALLAS,59,5489000,0.38,0.39
2012,MISSOURI,29.0,HICKORY,85,4202000,-0.81,-0.83
2012,MISSOURI,29.0,HOWARD,89,37015000,0.71,0.75
2012,MISSOURI,29.0,LACLEDE,105,7618000,-0.65,-0.59
2012,MISSOURI,29.0,MARIES,125,4576000,-0.48,-0.47
2012,MISSOURI,29.0,MILLER,131,4809000,-1.13,-1.1
2012,MISSOURI,29.0,MONITEAU,135,16298000,1.19,1.15
2012,MISSOURI,29.0,MORGAN,141,12472000,0.62,0.62
2012,MISSOURI,29.0,OSAGE,151,13940000,-1.17,-1.21
2012,MISSOURI,29.0,PETTIS,159,54467000,-1.3,-1.4
2012,MISSOURI,29.0,PHELPS,161,1857000,-1.8,-1.85
2012,MISSOURI,29.0,POLK,167,9057000,-1.29,-1.41
2012,MISSOURI,29.0,PULASKI,169,2008000,-1.51,-1.58
2012,MISSOURI,29.0,SALINE,195,155369000,-1.11,-1.14
2012,MISSOURI,29.0,CRAWFORD,55,3112000,0.31,0.29
2012,MISSOURI,29.0,FRANKLIN,71,27586000,1.15,1.19
2012,MISSOURI,29.0,GASCONADE,73,9253000,-0.23,-0.23
2012,MISSOURI,29.0,JEFFERSON,99,6949000,-1.17,-1.1
2012,MISSOURI,29.0,LINCOLN,113,47855000,-1.07,-1.05
2012,MISSOURI,29.0,MONTGOMERY,139,47349000,-1.26,-1.25
2012,MISSOURI,29.0,PERRY,157,31753000,-1.04,-1.05
2012,MISSOURI,29.0,ST CHARLES,183,52979000,-1.46,-1.47
2012,MISSOURI,29.0,ST FRANCOIS,187,4604000,-0.13,-0.11
2012,MISSOURI,29.0,ST LOUIS,189,18532000,-1.49,-1.59
2012,MISSOURI,29.0,STE GENEVIEVE,186,15592000,0.79,0.71
2012,MISSOURI,29.0,WARREN,219,24694000,-1.16,-1.22
2012,MISSOURI,29.0,WASHINGTON,221,2301000,-1.21,-1.28
2012,MISSOURI,29.0,ADAIR,1,20148000,-0.79,-0.75
2012,MISSOURI,29.0,CARROLL,33,111305000,0.31,0.31
2012,MISSOURI,29.0,CHARITON,41,89250000,-1.21,-1.2
2012,MISSOURI,29.0,GRUNDY,79,28332000,0.59,0.56
2012,MISSOURI,29.0,LINN,115,39327000,-0.03,-0.06
2012,MISSOURI,29.0,LIVINGSTON,117,49960000,-0.44,-0.42
2012,MISSOURI,29.0,MACON,121,35836000,-0.68,-0.68
2012,MISSOURI,29.0,MERCER,129,19068000,-0.6,-0.64
2012,MISSOURI,29.0,PUTNAM,171,16606000,-1.34,-1.37
2012,MISSOURI,29.0,RANDOLPH,175,21478000,-1.52,-1.62
2012,MISSOURI,29.0,SCHUYLER,197,14841000,-1.34,-1.36
2012,MISSOURI,29.0,SULLIVAN,211,18229000,-1.26,-1.38
2012,MISSOURI,29.0,AUDRAIN,7,89658000,-0.64,-0.6
2012,MISSOURI,29.0,CLARK,45,51825000,-1.33,-1.4
2012,MISSOURI,29.0,KNOX,103,37762000,0.44,0.45
2012,MISSOURI,29.0,LEWIS,111,51946000,-1.08,-1.05
2012,MISSOURI,29.0,MARION,127,53674000,-0.39,-0.4
2012,MISSOURI,29.0,MONROE,137,49947000,0.82,0.81
2012,MISSOURI,29.0,PIKE,163,54922000,-1.5,-1.6
2012,MISSOURI,29.0,RALLS,173,41953000,-0.83,-0.88
2012,MISSOURI,29.0,SCOTLAND,199,36718000,-1.09,-1.07
2012,MISSOURI,29.0,SHELBY,205,59084000,-1.68,-1.73
2012,MISSOURI,29.0,ANDREW,3,46225000,-1.44,-1.45
2012,MISSOURI,29.0,ATCHISON,5,147023000,-1.28,-1.29
2012,MISSOURI,29.0,BUCHANAN,21,60492000,-0.57,-0.51
2012,MISSOURI,29.0,CALDWELL,25,24241000,-0.86,-0.83
2012,MISSOURI,29.0,CLAY,47,19447000,-0.91,-0.88
2012,MISSOURI,29.0,CLINTON,49,38632000,0.72,0.75
2012,MISSOURI,29.0,DAVIESS,61,38660000,-1.28,-1.34
2012,MISSOURI,29.0,DE KALB,63,36441000,-0.32,-0.3
2012,MISSOURI,29.0,GENTRY,75,35570000,-0.11,-0.07
2012,MISSOURI,29.0,HARRISON,81,58835000,-0.72,-0.67
2012,MISSOURI,29.0,HOLT,87,90958000,-0.89,-0.88
2012,MISSOURI,29.0,NODAWAY,147,114630000,0.33,0.33
2012,MISSOURI,29.0,PLATTE,165,37545000,-1.9,-1.97
2012,MISSOURI,29.0,RAY,177,53423000,-1.5,-1.57
