unit_desc,CV (%),region_desc,agg_level_desc,asd_desc,watershed_code,short_desc,county_code,asd_code,load_time,state_alpha,source_desc,domain_desc,Value,commodity_desc,begin_code,year,sector_desc,prodn_practice_desc,state_ansi,statisticcat_desc,congr_district_code,watershed_desc,country_name,week_ending,domaincat_desc,country_code,end_code,class_desc,state_name,zip_5,county_ansi,freq_desc,util_practice_desc,state_fips_code,county_name,location_desc,reference_period_desc,group_desc
BALES / ACRE,1.4,,STATE,,00000000,"COTTON, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,2.4,COTTON,00,2017,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,7.6,,STATE,,00000000,"COTTON, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,2,COTTON,00,2012,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,,,STATE,,00000000,"COTTON, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.1,COTTON,00,2007,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,,,STATE,,00000000,"COTTON, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,1.7,COTTON,00,2002,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
LB / ACRE,,,STATE,,00000000,"COTTON, NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,IRRIGATION STATUS,856,COTTON,00,2013,CROPS,NON-IRRIGATED,05,YIELD,,,UNITED STATES,,IRRIGATION STATUS: (ANY ON OPERATION),9000,00,ALL CLASSES,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,2.2,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BALES / ACRE",,,2024-07-02 12:00:00.000,AR,CENSUS,TOTAL,2.5,COTTON,00,2022,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,1.0,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BALES / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,2.5,COTTON,00,2017,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,3.7,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,2.2,COTTON,00,2012,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.4,COTTON,00,2007,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,1.9,COTTON,00,2002,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,2.2,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2024-07-02 12:00:00.000,AR,CENSUS,TOTAL,2.6,COTTON,00,2022,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,1.9,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,2.4,COTTON,00,2017,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,5.5,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,2,COTTON,00,2012,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,1.8,COTTON,00,2007,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,1.5,COTTON,00,2002,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,2.8,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2024-07-02 12:00:00.000,AR,CENSUS,TOTAL,2.5,COTTON,00,2022,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,1.4,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,2.4,COTTON,00,2017,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,7.6,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,2,COTTON,00,2012,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.1,COTTON,00,2007,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
BALES / ACRE,,,STATE,,00000000,"COTTON, UPLAND, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BALES / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,1.7,COTTON,00,2002,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,UPLAND,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,10.4,,STATE,,00000000,"HAY, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2024-07-02 12:00:00.000,AR,CENSUS,TOTAL,2.4,HAY,00,2022,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,(EXCL ALFALFA),ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,12.1,,STATE,,00000000,"HAY, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,2.4,HAY,00,2017,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,(EXCL ALFALFA),ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,2.1,,STATE,,00000000,"HAY, (EXCL ALFALFA), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2024-07-02 12:00:00.000,AR,CENSUS,TOTAL,1.8,HAY,00,2022,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,(EXCL ALFALFA),ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,3.4,,STATE,,00000000,"HAY, (EXCL ALFALFA), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,2,HAY,00,2017,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,(EXCL ALFALFA),ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,25.2,,STATE,,00000000,"HAY, (EXCL ALFALFA), IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2024-07-02 12:00:00.000,AR,CENSUS,TOTAL,2.1,HAY,00,2022,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,(EXCL ALFALFA),ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,6.1,,STATE,,00000000,"HAY, (EXCL ALFALFA), IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,2.8,HAY,00,2017,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,(EXCL ALFALFA),ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,15.2,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2024-07-02 12:00:00.000,AR,CENSUS,TOTAL,5.3,HAY,00,2022,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,(D),,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2017,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,(D),,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2012,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,4.1,HAY,00,2007,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2002,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,9.5,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2024-07-02 12:00:00.000,AR,CENSUS,TOTAL,4,HAY,00,2022,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,13.9,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,2.6,HAY,00,2017,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,(D),,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2012,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.4,HAY,00,2007,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.8,HAY,00,2002,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,(D),,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2018-02-01 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2017,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,(D),,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2012,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,1.2,HAY,00,2007,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, ALFALFA, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2002,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,ALFALFA,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,9.6,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,1.1,HAY,00,2012,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,3.1,HAY,00,2007,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2002,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,3.6,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,1.3,HAY,00,2012,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.3,HAY,00,2007,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.3,HAY,00,2002,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,18.2,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,1.3,HAY,00,2012,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.1,HAY,00,2007,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, SMALL GRAIN, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,                 (D),HAY,00,2002,CROPS,"IRRIGATED, PART OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,SMALL GRAIN,ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,24.5,,STATE,,00000000,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,2,HAY,00,2012,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,"TAME, (EXCL ALFALFA & SMALL GRAIN)",ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,3.3,HAY,00,2007,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,"TAME, (EXCL ALFALFA & SMALL GRAIN)",ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,3.1,HAY,00,2002,CROPS,"IRRIGATED, ENTIRE CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,"TAME, (EXCL ALFALFA & SMALL GRAIN)",ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,1.2,,STATE,,00000000,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-12-31 00:00:00.000,AR,CENSUS,TOTAL,1.3,HAY,00,2012,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,"TAME, (EXCL ALFALFA & SMALL GRAIN)",ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.2,HAY,00,2007,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,"TAME, (EXCL ALFALFA & SMALL GRAIN)",ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
TONS / ACRE,,,STATE,,00000000,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,2012-01-01 00:00:00.000,AR,CENSUS,TOTAL,2.3,HAY,00,2002,CROPS,"IRRIGATED, NONE OF CROP",05,YIELD,,,UNITED STATES,,NOT SPECIFIED,9000,00,"TAME, (EXCL ALFALFA & SMALL GRAIN)",ARKANSAS,,,ANNUAL,ALL UTILIZATION PRACTICES,05,,ARKANSAS,YEAR,FIELD CROPS
