reference_period_desc,agg_level_desc,statisticcat_desc,week_ending,state_name,unit_desc,watershed_code,county_ansi,county_code,state_fips_code,congr_district_code,country_name,domain_desc,state_ansi,source_desc,country_code,commodity_desc,zip_5,domaincat_desc,region_desc,end_code,group_desc,asd_code,county_name,prodn_practice_desc,sector_desc,load_time,Value,watershed_desc,state_alpha,asd_desc,util_practice_desc,freq_desc,class_desc,begin_code,year,CV (%),location_desc,short_desc
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (1112),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"1,036,246,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111211),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(D),FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111211),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,(D),FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111211),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"156,135,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,18.0,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111211),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111211),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111219),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(D),FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111219),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,(D),FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111219),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"1,250,849,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,1.2,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111219),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111219),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (1113),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"1,434,409,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,5.0,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (1113),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"1,305,420,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,4.4,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (1113),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"1,819,270,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,3.0,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (1113),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"2,127,191,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (1113),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"1,587,608,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11131),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"531,078,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,13.3,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11131),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"826,625,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,5.1,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11131),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"1,376,533,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,2.7,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11131),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"1,747,985,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11131),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"1,294,326,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11132),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"147,582,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,17.7,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11132),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"108,254,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,7.3,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11132),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"129,199,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,5.5,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11132),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11132),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"115,116,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11133),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"755,748,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,5.4,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11133),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"370,541,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,12.1,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11133),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"313,538,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,14.9,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11133),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (11133),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"178,165,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111331),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(D),FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111331),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"290,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,49.0,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111331),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"21,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,43.0,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111331),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"126,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111331),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"25,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111332),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,(D),FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111332),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"2,741,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,18.9,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111332),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"2,688,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,13.1,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111332),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,                 (D),,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111332),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"980,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111333),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"527,050,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,5.3,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111333),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"239,490,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,16.8,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111333),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"126,013,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,33.8,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111333),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"154,185,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111333),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"125,624,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111334),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"125,246,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,8.0,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111334),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"69,928,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,24.8,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111334),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"73,155,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,14.0,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111334),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"39,845,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111334),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"12,638,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111335),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"11,862,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,26.0,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111335),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"8,149,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,13.9,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111335),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"10,927,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,7.9,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111335),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"7,622,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111335),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"4,836,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2002,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111336),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,"3,097,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2022,95.5,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111336),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,"395,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2017,92.9,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111336),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,"245,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2012,44.3,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
YEAR,STATE,SALES,,FLORIDA,$,00000000,,,12,,UNITED STATES,NAICS CLASSIFICATION,12,CENSUS,9000,CROP TOTALS,,NAICS CLASSIFICATION: (111336),,00,CROP TOTALS,,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"759,000",,FL,,ALL UTILIZATION PRACTICES,ANNUAL,ALL CLASSES,00,2007,,FLORIDA,"CROP TOTALS - SALES, MEASURED IN $"
