statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc,state_name,country_code,sector_desc,prodn_practice_desc,asd_desc,load_time,zip_5,watershed_desc,agg_level_desc,class_desc,watershed_code,Value,end_code,county_code,begin_code,state_ansi,week_ending,county_name,freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc,country_name,asd_code,county_ansi,state_alpha,reference_period_desc,state_fips_code,location_desc
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),4.5,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,"812,162,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"762,074,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),21.9,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"230,563,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),12.0,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"140,021,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),34.9,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,"112,142,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"126,485,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11131),77.6,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"4,012,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11131),8.4,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"2,566,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11131),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11131),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11131),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11132),28.5,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"14,562,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11132),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11132),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11132),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"47,400,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11132),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),20.9,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"211,989,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),42.3,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,"79,515,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"41,776,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"55,709,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),7.6,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"2,093,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),24.3,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,"2,004,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"5,228,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"3,669,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),36.0,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"4,495,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"6,869,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111333),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111334),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111334),(H),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,"11,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111334),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),25.6,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"158,215,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),23.9,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"68,485,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),27.5,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,"58,308,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"30,769,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"27,637,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),74.9,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"76,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),89.2,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"40,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),(D),CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"36,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),3.2,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"42,161,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),4.9,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"36,835,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),90.5,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,"15,283,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"4,793,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"17,497,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),11.7,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"225,394,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),6.3,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"198,276,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),21.1,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,,,STATE,ALL CLASSES,00000000,"320,494,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,                 (D),00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"287,889,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11141),9.3,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,,,STATE,ALL CLASSES,00000000,"5,804,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11141),24.9,CROP TOTALS,ARIZONA,9000,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,,,STATE,ALL CLASSES,00000000,"15,610,000",00,,00,04,,,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,AZ,YEAR,04,ARIZONA
