short_desc,statisticcat_desc,source_desc,group_desc,CV (%),commodity_desc,domaincat_desc,country_code,state_name,load_time,prodn_practice_desc,asd_desc,sector_desc,zip_5,class_desc,watershed_code,agg_level_desc,watershed_desc,end_code,Value,week_ending,state_ansi,begin_code,county_code,county_name,domain_desc,util_practice_desc,congr_district_code,freq_desc,unit_desc,year,region_desc,asd_code,country_name,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111211),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111219),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111219),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111219),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111219),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"14,113,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111219),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NAICS CLASSIFICATION: (1113),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"31,950,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,5.1,CROP TOTALS,NAICS CLASSIFICATION: (1113),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"25,609,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,8.0,CROP TOTALS,NAICS CLASSIFICATION: (1113),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"30,878,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1113),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"15,954,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1113),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"5,939,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,15.7,CROP TOTALS,NAICS CLASSIFICATION: (11133),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"31,950,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,5.1,CROP TOTALS,NAICS CLASSIFICATION: (11133),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"25,609,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,8.0,CROP TOTALS,NAICS CLASSIFICATION: (11133),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"30,878,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11133),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"15,954,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11133),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"5,939,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,8.5,CROP TOTALS,NAICS CLASSIFICATION: (111331),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"4,551,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,13.3,CROP TOTALS,NAICS CLASSIFICATION: (111331),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"5,735,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,11.7,CROP TOTALS,NAICS CLASSIFICATION: (111331),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"2,702,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111331),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"2,446,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111331),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111332),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111332),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,28.1,CROP TOTALS,NAICS CLASSIFICATION: (111332),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"97,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111332),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"66,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111332),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"36,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,14.3,CROP TOTALS,NAICS CLASSIFICATION: (111333),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"135,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (111333),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"3,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111333),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"11,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,3.2,CROP TOTALS,NAICS CLASSIFICATION: (111334),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"1,208,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111334),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111334),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111334),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"374,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111334),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111335),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,27.1,CROP TOTALS,NAICS CLASSIFICATION: (111335),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"79,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111335),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111335),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111335),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111336),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111336),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"6,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,19.7,CROP TOTALS,NAICS CLASSIFICATION: (111339),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"23,879,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,4.0,CROP TOTALS,NAICS CLASSIFICATION: (111339),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"19,519,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,8.4,CROP TOTALS,NAICS CLASSIFICATION: (111339),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"27,602,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111339),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"12,752,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111339),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"4,456,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,2.5,CROP TOTALS,NAICS CLASSIFICATION: (1114),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"161,860,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,19.2,CROP TOTALS,NAICS CLASSIFICATION: (1114),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"137,798,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,3.9,CROP TOTALS,NAICS CLASSIFICATION: (1114),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"108,987,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1114),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"130,199,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1114),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"91,890,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11141),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,26.3,CROP TOTALS,NAICS CLASSIFICATION: (11141),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"28,849,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11141),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11141),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2007,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11141),9000,UTAH,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2002,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11142),9000,UTAH,2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2022,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,23.2,CROP TOTALS,NAICS CLASSIFICATION: (11142),9000,UTAH,2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,"108,949,000",,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2017,,,UNITED STATES,UT,49,UTAH,YEAR,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11142),9000,UTAH,2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,,CROPS,,ALL CLASSES,00000000,STATE,,00,                 (D),,49,00,,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL,$,2012,,,UNITED STATES,UT,49,UTAH,YEAR,
