CV (%),commodity_desc,domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,watershed_code,class_desc,agg_level_desc,watershed_desc,zip_5,load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,county_name,week_ending,state_ansi,begin_code,county_code,end_code,Value,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi,asd_code,country_name,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc
(D),CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111219),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
10.6,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"32,791,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
6.3,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"22,811,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
8.2,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"18,749,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"17,961,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (1113),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"12,929,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
10.6,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"32,791,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
6.3,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"22,811,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
8.2,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"18,749,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"17,961,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (11133),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"12,929,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
12.0,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"8,453,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
6.4,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"5,856,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"9,706,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111331),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
14.1,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"6,611,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"1,040,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111332),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
16.6,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"1,385,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
50.3,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"49,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111333),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
19.5,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"533,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
49.9,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"417,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
13.3,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"392,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111334),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
42.2,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"107,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
21.3,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"46,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111335),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111336),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"403,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
3.0,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"13,871,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
4.6,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"9,871,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
10.6,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"9,664,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"5,354,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (111339),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"2,553,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
5.7,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"317,213,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
2.4,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"229,882,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
3.4,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"206,476,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"208,724,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (1114),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"189,740,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
3.4,CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"23,465,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"3,913,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
,CROP TOTALS,NAICS CLASSIFICATION: (11141),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"967,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (11142),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
(D),CROP TOTALS,NAICS CLASSIFICATION: (11142),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,                 (D),MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
3.5,CROP TOTALS,NAICS CLASSIFICATION: (11142),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,00000000,ALL CLASSES,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,MARYLAND,,,24,00,,00,"183,010,000",MD,24,MARYLAND,YEAR,,,UNITED STATES,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
