Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,asd_code,end_code,region_desc,group_desc,domaincat_desc,location_desc,short_desc,year,CV (%),class_desc,begin_code,freq_desc,asd_desc,util_practice_desc,state_alpha,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,unit_desc,state_name,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,commodity_desc,zip_5,country_code,source_desc,domain_desc,state_ansi,country_name
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11133),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11133),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11133),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11133),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111331),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111331),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111331),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"1,362,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111331),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111331),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"640,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111332),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,16.6,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"375,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111332),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,18.7,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111332),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111332),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111332),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"750,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111333),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,53.8,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111333),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"84,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111333),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111333),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111334),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"1,034,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111334),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,19.3,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"2,246,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111334),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,58.4,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111334),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111334),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111335),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"236,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111339),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,23.7,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"296,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111339),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,4.4,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111339),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111339),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111339),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"49,940,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1114),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,13.4,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1114),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"32,669,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1114),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,13.1,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"40,497,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1114),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"38,150,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1114),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"7,994,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11141),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,31.9,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11141),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"386,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11141),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,69.5,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11141),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"173,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11141),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"41,946,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11142),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,18.1,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"26,332,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11142),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,8.6,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"32,284,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11142),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,12.8,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11142),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"37,976,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (11142),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"36,421,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111421),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,21.9,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"19,989,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111421),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,4.1,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"24,436,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111421),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,6.4,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111421),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111421),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"5,524,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111422),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,21.2,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"6,343,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111422),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,44.1,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"7,848,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111422),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,35.4,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"8,175,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111422),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (111422),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"1,332,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1119),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2022,13.0,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1119),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2017,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1119),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2012,(D),ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1119),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2007,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
"858,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,NAICS CLASSIFICATION: (1119),RHODE ISLAND,"CROP TOTALS - SALES, MEASURED IN $",2002,,ALL CLASSES,00,ANNUAL,,ALL UTILIZATION PRACTICES,RI,44,,,00000000,,$,RHODE ISLAND,SALES,,STATE,YEAR,CROP TOTALS,,9000,CENSUS,NAICS CLASSIFICATION,44,UNITED STATES
