county_code,state_fips_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,commodity_desc,zip_5,source_desc,country_code,domain_desc,state_ansi,country_name,Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,asd_code,region_desc,end_code,group_desc,domaincat_desc,short_desc,location_desc,CV (%),year,class_desc,begin_code,freq_desc,asd_desc,state_alpha,util_practice_desc
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"31,316,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1112),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"38,417,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1112),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"12,801,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,5.2,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"7,272,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,(H),2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"2,630,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,35.0,2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"3,672,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111211),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"83,966,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,16.5,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"44,928,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,17.2,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"42,498,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,22.1,2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"34,745,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111219),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"32,190,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,18.2,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"15,607,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,16.4,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"21,660,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,13.4,2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"23,758,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"18,229,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (1113),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"63,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11131),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,31.4,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11131),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,(D),2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11131),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"1,084,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,10.9,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,(D),2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,(D),2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11132),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"31,043,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,18.8,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"15,312,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,16.8,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,(D),2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"23,580,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"18,229,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (11133),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"2,574,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,15.0,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"667,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,15.9,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,(D),2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"1,552,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"1,183,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111331),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"1,447,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,14.6,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"1,003,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,27.0,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"1,274,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,35.2,2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"839,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"396,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111332),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"4,616,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,28.0,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"339,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,26.5,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"355,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,72.7,2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"45,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"847,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111333),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"5,710,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,16.3,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"2,683,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,19.0,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,(D),2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"1,314,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"465,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111334),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"4,414,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,11.8,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"5,385,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,23.0,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"9,595,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,16.1,2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"12,981,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111335),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"727,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111336),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,19.6,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"375,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111336),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,18.0,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"457,000",,CROPS,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111336),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,12.5,2012,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"446,000",,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111336),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2007,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,                 (D),,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111336),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,,2002,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"11,555,000",,CROPS,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111339),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,43.3,2022,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
,01,,00000000,,ALABAMA,$,SALES,,STATE,YEAR,CROP TOTALS,,CENSUS,9000,NAICS CLASSIFICATION,01,UNITED STATES,"4,860,000",,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,,00,CROP TOTALS,NAICS CLASSIFICATION: (111339),"CROP TOTALS - SALES, MEASURED IN $",ALABAMA,45.1,2017,ALL CLASSES,00,ANNUAL,,AL,ALL UTILIZATION PRACTICES
