freq_desc,congr_district_code,util_practice_desc,domain_desc,region_desc,year,unit_desc,country_name,asd_code,county_ansi,state_fips_code,state_alpha,location_desc,reference_period_desc,Value,end_code,county_code,begin_code,week_ending,state_ansi,county_name,state_name,country_code,sector_desc,asd_desc,prodn_practice_desc,load_time,zip_5,watershed_desc,agg_level_desc,watershed_code,class_desc,statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"336,455,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1112),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"333,967,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1112),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111211),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111211),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111211),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"40,050,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111211),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"55,876,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111211),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"296,405,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"278,091,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111219),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"726,704,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),7.2,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"399,796,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),6.5,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"305,659,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),14.4,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"355,627,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"171,997,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1113),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"726,704,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),7.2,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"399,796,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),6.5,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"305,659,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),14.4,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"355,627,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"171,997,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (11133),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"494,783,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),9.9,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"280,690,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),7.9,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"192,512,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),22.7,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"235,955,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"113,881,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111331),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"185,238,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),4.6,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"94,058,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),15.9,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"75,357,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),8.2,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"96,159,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111332),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"8,817,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111333),8.5,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111333),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111333),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"569,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111333),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"1,415,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111333),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"10,859,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111334),7.2,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"6,986,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111334),28.5,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"5,040,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111334),16.1,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111334),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"1,727,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111334),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"224,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),30.7,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"18,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111335),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"570,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),21.9,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"3,441,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),16.6,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),(D),CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111336),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"26,212,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),11.6,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"13,161,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),18.7,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"30,118,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),19.7,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"15,166,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2002,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,                 (D),00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (111339),,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2022,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"544,712,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2024-07-02 12:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),5.0,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2017,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"382,913,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),3.4,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2012,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"411,824,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-12-31 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),6.7,CROP TOTALS
ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,,2007,$,UNITED STATES,,,36,NY,NEW YORK,YEAR,"390,119,000",00,,00,,36,,NEW YORK,9000,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,STATE,00000000,ALL CLASSES,SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NAICS CLASSIFICATION: (1114),,CROP TOTALS
