domaincat_desc,commodity_desc,CV (%),group_desc,source_desc,statisticcat_desc,short_desc,watershed_desc,agg_level_desc,class_desc,watershed_code,zip_5,sector_desc,prodn_practice_desc,asd_desc,load_time,state_name,country_code,county_name,county_code,begin_code,state_ansi,week_ending,Value,end_code,county_ansi,location_desc,state_alpha,reference_period_desc,state_fips_code,asd_code,country_name,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc
NAICS CLASSIFICATION: (111211),CROP TOTALS,73.6,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"94,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111211),CROP TOTALS,(D),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111211),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"61,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111211),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"69,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111219),CROP TOTALS,38.3,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"52,486,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111219),CROP TOTALS,12.2,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"25,363,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111219),CROP TOTALS,(D),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111219),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"14,274,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111219),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"13,531,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1113),CROP TOTALS,28.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"18,617,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1113),CROP TOTALS,45.6,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"6,146,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1113),CROP TOTALS,17.3,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,"6,096,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1113),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"2,211,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1113),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"5,074,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (11133),CROP TOTALS,28.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"18,617,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (11133),CROP TOTALS,45.6,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"6,146,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (11133),CROP TOTALS,17.3,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,"6,096,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (11133),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"2,211,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (11133),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"5,074,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111331),CROP TOTALS,19.3,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"6,176,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111331),CROP TOTALS,7.2,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"3,064,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111331),CROP TOTALS,28.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,"1,956,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111331),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"730,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111331),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"2,814,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111332),CROP TOTALS,38.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"1,577,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111332),CROP TOTALS,(H),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"766,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111332),CROP TOTALS,23.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,"1,202,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111332),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"821,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111332),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111333),CROP TOTALS,42.2,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"2,151,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111333),CROP TOTALS,49.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"251,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111333),CROP TOTALS,74.7,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,"181,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111333),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111333),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"313,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111334),CROP TOTALS,25.8,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"2,440,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111334),CROP TOTALS,48.1,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"751,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111334),CROP TOTALS,16.6,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,"1,267,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111334),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"125,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111334),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111335),CROP TOTALS,25.6,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"993,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111335),CROP TOTALS,49.3,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"174,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111335),CROP TOTALS,(D),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111335),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111335),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"38,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111336),CROP TOTALS,(H),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"639,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111336),CROP TOTALS,25.6,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"263,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111336),CROP TOTALS,(D),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111336),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111336),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,                 (D),00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111339),CROP TOTALS,24.5,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"4,641,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111339),CROP TOTALS,(H),CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"877,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111339),CROP TOTALS,8.3,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,"1,195,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111339),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"344,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (111339),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"1,282,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1114),CROP TOTALS,25.2,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"93,031,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1114),CROP TOTALS,3.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2018-02-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"74,541,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2017,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1114),CROP TOTALS,13.3,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-12-31 00:00:00.000,KENTUCKY,9000,,,00,21,,"73,882,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2012,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1114),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"84,179,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2007,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (1114),CROP TOTALS,,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2012-01-01 00:00:00.000,KENTUCKY,9000,,,00,21,,"95,771,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2002,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
NAICS CLASSIFICATION: (11141),CROP TOTALS,8.9,CROP TOTALS,CENSUS,SALES,"CROP TOTALS - SALES, MEASURED IN $",,STATE,ALL CLASSES,00000000,,CROPS,ALL PRODUCTION PRACTICES,,2024-07-02 12:00:00.000,KENTUCKY,9000,,,00,21,,"23,366,000",00,,KENTUCKY,KY,YEAR,21,,UNITED STATES,,2022,$,ANNUAL,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION
