domaincat_desc,asd_code,group_desc,region_desc,end_code,county_name,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,short_desc,location_desc,year,CV (%),agg_level_desc,reference_period_desc,state_name,unit_desc,week_ending,statisticcat_desc,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,country_name,state_ansi,domain_desc,country_code,source_desc,zip_5,commodity_desc
NAICS CLASSIFICATION: (1112),,CROP TOTALS,,00,,,"104,795,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,4.8,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (1112),,CROP TOTALS,,00,,,"103,018,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (1112),,CROP TOTALS,,00,,,"111,585,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,"28,791,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,13.1,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,"18,314,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,50.8,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,"15,989,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,34.2,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,"14,495,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111211),,CROP TOTALS,,00,,,"14,372,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,"173,084,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,5.8,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,"138,838,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,21.0,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,"88,806,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,6.3,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,"88,523,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111219),,CROP TOTALS,,00,,,"97,212,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"259,678,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,10.9,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"163,390,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,6.2,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"154,531,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,10.9,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"144,734,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (1113),,CROP TOTALS,,00,,,"104,651,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"259,678,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,10.9,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"163,390,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,6.2,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"154,531,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,10.9,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"144,734,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (11133),,CROP TOTALS,,00,,,"104,651,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,"145,142,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,10.5,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,"111,765,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,7.2,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,"99,753,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,9.2,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,"95,613,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111331),,CROP TOTALS,,00,,,"65,935,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,                 (D),2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,(D),STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,"26,196,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,10.0,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,(D),STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,"26,207,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111332),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,"12,535,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,28.6,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,"465,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,16.7,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,(D),STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,"1,040,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111333),,CROP TOTALS,,00,,,"4,312,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"5,759,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,11.6,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"3,542,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,15.7,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"4,141,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,11.2,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"5,268,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111334),,CROP TOTALS,,00,,,"2,881,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,                 (D),2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,(D),STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,"606,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,78.5,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,(D),STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,"380,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111335),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,"5,186,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,29.5,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,"2,008,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,25.6,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,"135,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,47.2,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,"1,515,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111336),,CROP TOTALS,,00,,,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"32,942,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2022,17.6,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"18,809,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2017,19.5,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"24,070,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2012,19.7,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"14,710,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2007,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
NAICS CLASSIFICATION: (111339),,CROP TOTALS,,00,,,"9,809,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,ANNUAL,PA,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,"CROP TOTALS - SALES, MEASURED IN $",PENNSYLVANIA,2002,,STATE,YEAR,PENNSYLVANIA,$,,SALES,,00000000,,42,,UNITED STATES,42,NAICS CLASSIFICATION,9000,CENSUS,,CROP TOTALS
