group_desc,location_desc,reference_period_desc,state_fips_code,county_name,freq_desc,util_practice_desc,county_ansi,class_desc,state_name,zip_5,end_code,domaincat_desc,country_code,week_ending,watershed_desc,country_name,congr_district_code,statisticcat_desc,year,sector_desc,state_ansi,prodn_practice_desc,begin_code,commodity_desc,Value,source_desc,domain_desc,load_time,state_alpha,short_desc,county_code,asd_code,asd_desc,watershed_code,agg_level_desc,region_desc,unit_desc,CV (%)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",9000,,,UNITED STATES,,YIELD,2018,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,5.6,CENSUS,"IRRIGATION METHOD, PRIMARY",2018-02-01 00:00:00.000,NV,"HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",34.8
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",9000,,,UNITED STATES,,YIELD,2013,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,3.7,CENSUS,"IRRIGATION METHOD, PRIMARY",2012-12-31 00:00:00.000,NV,"HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2018,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,3.8,CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",12.9
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2013,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,2.9,CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"HAY & HAYLAGE, (EXCL ALFALFA), IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,IRRIGATION STATUS: (ANY ON OPERATION),9000,,,UNITED STATES,,YIELD,2013,CROPS,32,NON-IRRIGATED,00,HAY & HAYLAGE,1.7,CENSUS,IRRIGATION STATUS,2012-12-31 00:00:00.000,NV,"HAY & HAYLAGE, (EXCL ALFALFA), NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",9000,,,UNITED STATES,,YIELD,2018,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,5.2,CENSUS,"IRRIGATION METHOD, PRIMARY",2018-02-01 00:00:00.000,NV,"HAY & HAYLAGE, ALFALFA, IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",8.1
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",9000,,,UNITED STATES,,YIELD,2013,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,4.5,CENSUS,"IRRIGATION METHOD, PRIMARY",2012-12-31 00:00:00.000,NV,"HAY & HAYLAGE, ALFALFA, IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",9000,,,UNITED STATES,,YIELD,2018,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,5.3,CENSUS,"IRRIGATION METHOD, PRIMARY",2018-02-01 00:00:00.000,NV,"HAY & HAYLAGE, ALFALFA, IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",6.4
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",9000,,,UNITED STATES,,YIELD,2013,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,5.1,CENSUS,"IRRIGATION METHOD, PRIMARY",2012-12-31 00:00:00.000,NV,"HAY & HAYLAGE, ALFALFA, IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2018,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,5.2,CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"HAY & HAYLAGE, ALFALFA, IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",4.9
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2013,CROPS,32,IRRIGATED,00,HAY & HAYLAGE,4.9,CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"HAY & HAYLAGE, ALFALFA, IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,IRRIGATION STATUS: (ANY ON OPERATION),9000,,,UNITED STATES,,YIELD,2013,CROPS,32,NON-IRRIGATED,00,HAY & HAYLAGE,1.5,CENSUS,IRRIGATION STATUS,2012-12-31 00:00:00.000,NV,"HAY & HAYLAGE, ALFALFA, NON-IRRIGATED - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",,,,00000000,STATE,,"TONS / ACRE, DRY BASIS",
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2022,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,6.5,CENSUS,TOTAL,2024-07-02 12:00:00.000,NV,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,14.8
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,4.7,CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,4.3
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,                 (D),CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,(D)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2007,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,                 (D),CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,8,CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,"IRRIGATED, NONE OF CROP",00,HAYLAGE,                 (D),CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,(D)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,(EXCL ALFALFA),NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2007,CROPS,32,"IRRIGATED, NONE OF CROP",00,HAYLAGE,                 (D),CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"HAYLAGE, (EXCL ALFALFA), IRRIGATED, NONE OF CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2022,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,4,CENSUS,TOTAL,2024-07-02 12:00:00.000,NV,"HAYLAGE, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,9.8
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,3.6,CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"HAYLAGE, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,9.6
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,4.6,CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"HAYLAGE, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,29.7
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2007,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,5.4,CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"HAYLAGE, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,"IRRIGATED, ENTIRE CROP",00,HAYLAGE,                 (D),CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"HAYLAGE, ALFALFA, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALFALFA,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,"IRRIGATED, PART OF CROP",00,HAYLAGE,                 (D),CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"HAYLAGE, ALFALFA, IRRIGATED, PART OF CROP - YIELD, MEASURED IN TONS / ACRE",,,,00000000,STATE,,TONS / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2022,CROPS,32,"IRRIGATED, ENTIRE CROP",00,OATS,                 (D),CENSUS,TOTAL,2024-07-02 12:00:00.000,NV,"OATS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,(D)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,"IRRIGATED, ENTIRE CROP",00,OATS,                 (D),CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"OATS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,(D)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,"IRRIGATED, ENTIRE CROP",00,OATS,104.7,CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"OATS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,2.0
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2007,CROPS,32,"IRRIGATED, ENTIRE CROP",00,OATS,                 (D),CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"OATS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,"IRRIGATED, ENTIRE CROP",00,OATS,103.6,CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"OATS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,GRAIN,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,"IRRIGATED, ENTIRE CROP",00,SORGHUM,                 (D),CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"SORGHUM, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,(D)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,GRAIN,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2007,CROPS,32,"IRRIGATED, ENTIRE CROP",00,SORGHUM,                 (D),CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"SORGHUM, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,GRAIN,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,"IRRIGATED, ENTIRE CROP",00,SORGHUM,                 (D),CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"SORGHUM, GRAIN, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",9000,,,UNITED STATES,,YIELD,2018,CROPS,32,IRRIGATED,00,WHEAT,99,CENSUS,"IRRIGATION METHOD, PRIMARY",2018-02-01 00:00:00.000,NV,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,5.8
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",9000,,,UNITED STATES,,YIELD,2013,CROPS,32,IRRIGATED,00,WHEAT,106,CENSUS,"IRRIGATION METHOD, PRIMARY",2012-12-31 00:00:00.000,NV,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",9000,,,UNITED STATES,,YIELD,2018,CROPS,32,IRRIGATED,00,WHEAT,150,CENSUS,"IRRIGATION METHOD, PRIMARY",2018-02-01 00:00:00.000,NV,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,(L)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",9000,,,UNITED STATES,,YIELD,2013,CROPS,32,IRRIGATED,00,WHEAT,112,CENSUS,"IRRIGATION METHOD, PRIMARY",2012-12-31 00:00:00.000,NV,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2018,CROPS,32,IRRIGATED,00,WHEAT,109,CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,20.6
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2013,CROPS,32,IRRIGATED,00,WHEAT,111,CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2022,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,79.7,CENSUS,TOTAL,2024-07-02 12:00:00.000,NV,"WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,3.3
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,91.1,CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,0.5
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,81.6,CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,6.1
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2007,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,99.7,CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,81.8,CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,ALL CLASSES,NEVADA,,00,IRRIGATION STATUS: (ANY ON OPERATION),9000,,,UNITED STATES,,YIELD,2013,CROPS,32,NON-IRRIGATED,00,WHEAT,24,CENSUS,IRRIGATION STATUS,2012-12-31 00:00:00.000,NV,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,"SPRING, (EXCL DURUM)",NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2022,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,70.6,CENSUS,TOTAL,2024-07-02 12:00:00.000,NV,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,0.8
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,"SPRING, (EXCL DURUM)",NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,82.7,CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,0.9
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,"SPRING, (EXCL DURUM)",NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,77.8,CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,22.2
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,"SPRING, (EXCL DURUM)",NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2007,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,89.4,CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,"SPRING, (EXCL DURUM)",NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2002,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,72.9,CENSUS,TOTAL,2012-01-01 00:00:00.000,NV,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,"SPRING, DURUM",NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,                 (D),CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"WHEAT, SPRING, DURUM, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,(D)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,"SPRING, DURUM",NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,                 (D),CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"WHEAT, SPRING, DURUM, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,(D)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2022,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,89.7,CENSUS,TOTAL,2024-07-02 12:00:00.000,NV,"WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,8.0
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2017,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,                 (D),CENSUS,TOTAL,2018-02-01 00:00:00.000,NV,"WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,(D)
FIELD CROPS,NEVADA,YEAR,32,,ANNUAL,ALL UTILIZATION PRACTICES,,WINTER,NEVADA,,00,NOT SPECIFIED,9000,,,UNITED STATES,,YIELD,2012,CROPS,32,"IRRIGATED, ENTIRE CROP",00,WHEAT,                 (D),CENSUS,TOTAL,2012-12-31 00:00:00.000,NV,"WHEAT, WINTER, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",,,,00000000,STATE,,BU / ACRE,(D)
