group_desc,end_code,region_desc,asd_code,domaincat_desc,load_time,sector_desc,prodn_practice_desc,watershed_desc,Value,county_name,begin_code,class_desc,asd_desc,state_alpha,util_practice_desc,freq_desc,year,CV (%),short_desc,location_desc,week_ending,statisticcat_desc,unit_desc,state_name,reference_period_desc,agg_level_desc,congr_district_code,county_code,state_fips_code,county_ansi,watershed_code,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1112),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"872,869,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111211),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111211),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111211),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"591,775,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,3.9,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111211),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"541,876,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111211),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"556,240,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111219),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111219),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111219),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"556,841,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,9.4,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111219),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"321,753,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111219),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"316,629,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1113),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"3,778,289,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,8.0,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1113),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"3,607,836,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,9.3,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1113),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,880,249,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,10.3,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1113),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,072,348,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1113),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"1,311,930,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (11133),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"3,778,289,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,8.0,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (11133),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"3,607,836,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,9.3,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (11133),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,880,249,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,10.3,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (11133),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,072,348,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (11133),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"1,311,930,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111331),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,566,666,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,5.8,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111331),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,537,553,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,12.0,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111331),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,082,056,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,10.7,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111331),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"1,389,495,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111331),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"853,872,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111332),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111332),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"251,118,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,6.1,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111332),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"164,647,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,3.1,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111332),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"121,839,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111332),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"134,943,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111333),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"23,570,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,49.2,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111333),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,064,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,27.8,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111333),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111333),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"3,168,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111333),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111334),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111334),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"158,394,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,8.3,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111334),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"108,656,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,21.8,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111334),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"103,908,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111334),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"60,564,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111335),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111335),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"749,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,5.0,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111335),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111335),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,044,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111335),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111336),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,                 (D),,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,(D),"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111336),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"2,894,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,68.1,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111336),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"290,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,31.4,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111336),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"310,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111336),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"25,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111339),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"688,664,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,3.6,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111339),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"655,064,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,10.7,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111339),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"520,634,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,11.7,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111339),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"451,584,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (111339),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"256,658,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2002,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1114),2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"538,128,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2022,31.1,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1114),2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"378,350,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2017,16.8,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1114),2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"350,746,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2012,17.5,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
CROP TOTALS,00,,,NAICS CLASSIFICATION: (1114),2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,"349,499,000",,00,ALL CLASSES,,WA,ALL UTILIZATION PRACTICES,ANNUAL,2007,,"CROP TOTALS - SALES, MEASURED IN $",WASHINGTON,,SALES,$,WASHINGTON,YEAR,STATE,,,53,,00000000,53,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS
