class_desc,begin_code,freq_desc,state_alpha,asd_desc,util_practice_desc,location_desc,short_desc,CV (%),year,asd_code,group_desc,end_code,region_desc,domaincat_desc,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,county_name,state_ansi,domain_desc,country_name,zip_5,commodity_desc,country_code,source_desc,unit_desc,state_name,week_ending,statisticcat_desc,agg_level_desc,reference_period_desc,congr_district_code,state_fips_code,county_code,county_ansi,watershed_code
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",11.6,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111211),,"248,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111211),,"209,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111211),,"198,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",15.0,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,"173,605,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,                 (D),2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",5.1,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,"77,205,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,"69,842,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111219),,"64,588,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",15.5,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"22,004,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",6.1,2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"16,551,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",5.8,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"6,639,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"1,579,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1113),,"4,919,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",15.5,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,"22,004,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",6.1,2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,"16,551,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",5.8,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,"6,639,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,"1,579,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (11133),,"4,919,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",7.0,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,"6,858,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",6.6,2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,"4,435,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111331),,"1,013,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",43.6,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,"2,065,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",18.6,2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,"1,863,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",20.3,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,"1,149,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111332),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",58.5,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,"2,985,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,                 (D),2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",10.6,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,"728,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111333),,"940,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",9.0,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"3,963,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",29.7,2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"2,136,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",22.7,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"507,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"112,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111334),,"408,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",16.0,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,"651,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,                 (D),2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111335),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",2.4,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111336),,"1,380,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111336),,                 (D),2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111336),,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111336),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",9.1,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111339),,"4,103,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",5.5,2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111339),,"3,751,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",5.1,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111339),,"3,827,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111339),,                 (D),2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (111339),,"1,966,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",6.1,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1114),,"432,196,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",3.4,2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1114),,"297,827,000",2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",6.7,2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1114),,"291,948,000",2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2007,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1114),,"323,747,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",,2002,,CROP TOTALS,00,,NAICS CLASSIFICATION: (1114),,"284,537,000",2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",6.5,2022,,CROP TOTALS,00,,NAICS CLASSIFICATION: (11141),,"68,822,000",2024-07-02 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2017,,CROP TOTALS,00,,NAICS CLASSIFICATION: (11141),,                 (D),2018-02-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
ALL CLASSES,00,ANNUAL,TN,,ALL UTILIZATION PRACTICES,TENNESSEE,"CROP TOTALS - SALES, MEASURED IN $",(D),2012,,CROP TOTALS,00,,NAICS CLASSIFICATION: (11141),,                 (D),2012-12-31 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,,47,NAICS CLASSIFICATION,UNITED STATES,,CROP TOTALS,9000,CENSUS,$,TENNESSEE,,SALES,STATE,YEAR,,47,,,00000000
